,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Niigata Prefecture,"Municipality_Chuo Ward,Niigata City",District_Abumi,District_Abuminishi,District_Aioicho,District_Akasakacho,District_Akashi,District_Amigawara,District_Ariakedai,District_Ariakeohashicho,District_Asahimachidoori,District_Atago,District_Bandai,District_Bentembashidoori,District_Benten,District_Bunkyocho,District_Chuzomachi,District_Dekijima,District_Eboshicho,District_Eishodoori,District_Funabacho,District_Furumachidoori,District_Futabacho,District_Gakkochodori,District_Hakusan-ura,District_Hakusan-urashimmachidoori,District_Hamauracho,District_Hanazono,District_Higashibandaicho,District_Higashiboridoori,District_Higashiborimaedoori,District_Higashidekijima,District_Higashiirifunecho,District_Higashiminatomachidoori,District_Higashinakadoori,District_Higashiodori,District_Higashiohatadori,District_Higashisaiwaicho,District_Hinode,District_Honchodoori,District_Horinouchiminami,District_Horiwaricho,District_Ichibamboridooricho,District_Inarimachi,District_Irifunecho,District_Ishizuechodoori,District_Ishizuechodoorikami,District_Kagamigaoka,District_Kambaracho,District_Kamiokawamaedori,District_Kamiomi,District_Kamitokoro,District_Kamitokorokami,District_Kamitokoronaka,District_Kandoji,District_Kandojiminami,District_Kasugacho,District_Kawagishicho,District_Keio,District_Kifucho,District_Kitahamadoori,District_Kitatamoncho,District_Kobarinoki,District_Koshi,District_Kubotamachi,District_Meike,District_Meikehigashi,District_Meikekamiyama,District_Meikekita,District_Meikeminami,District_Meikenishi,District_Meikeshimmei,District_Minamibandaicho,District_Minamibishamoncho,District_Minamidekijima,District_Minamihamadoori,District_Minaminagata,District_Minamisasaguchi,District_Minatomachidoori,District_Minori,District_Misakicho,District_Mizushimacho,District_Motoiwaimachi,District_Motoumakoshi,District_Muromachi,District_Nagaminemachi,District_Nagata,District_Namikicho,District_Nishiboridoori,District_Nishiborimaedoori,District_Nishifunamicho,District_Nishiminatomachidoori,District_Nishiohatacho,District_Nishiukechimachi,District_Nuttarihigashi,District_Nuttarinishi,District_Ojima,District_Okinamachi,District_Omi,District_Oyamatsu,District_Saiwaicho,District_Saiwainishi,District_Sakuragicho,District_Sanwacho,District_Sasaguchi,District_Sekinamicho,District_Sekishin,District_Sekiya,District_Sekiyahamamatsucho,District_Sekiyahonsoncho,District_Sekiyakanabachiyamacho,District_Sekiyakin-eicho,District_Sekiyamatsunamicho,District_Sekiyamegumicho,District_Sekiyaokawamae,District_Sekiyashimmachidoori,District_Sekiyashimokawaracho,District_Sekiyashowacho,District_Sekiyatamachi,District_Shichiku,District_Shichikuyama,District_Shimookawamaedori,District_Shimotokorojima,District_Shinanomachi,District_Shinwa,District_Suidocho,District_Takamicho,District_Tamachi,District_Tanakamachi,District_Tauemonshinden,District_Temmeicho,District_Tenjin,District_Tenjin-o,District_Terauradoori,District_Toyano,District_Toyanominami,District_Toyoterucho,District_Tsukefunecho,District_Ubagayama,District_Ukisucho,District_Uwanuma,District_Wagocho,District_Yachiyo,District_Yamadamachi,District_Yamafutatsu,District_Yanagishimacho,District_Yayoicho,District_Yokoichibancho,District_Yokoshichibanchodoori,District_Yoneyama,District_Yoriaicho,District_Yoriicho,District_Yotsuyacho,District_Yukicho,District_Yuueicho,Nearest_Station_Echigoishiyama,Nearest_Station_Hakusan (Niigata),Nearest_Station_Kameda,Nearest_Station_Niigata,Nearest_Station_None,Nearest_Station_Sekiya (Niigata),Nearest_Station_Shibata,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
