,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Shiga Prefecture,Municipality_Otsu City,District_Akanecho,District_Akaocho,District_Akibadai,District_Ano,District_Aoyama,District_Arakawa,District_Asahi,District_Asahigaoka,District_Awazucho,District_Bamba,District_Beppo,District_Chadomachi,District_Chino,District_Chuo,District_Daimondoori,District_Daimotsu,District_Do,District_Eda,District_Fudanotsuji,District_Fujimidai,District_Fujiokumachi,District_Goryocho,District_Gotenhama,District_Hachiyado,District_Haguri,District_Hamamachi,District_Hamaotsu,District_Hanazonocho,District_Hasuikecho,District_Hieidaira,District_Hieitsuji,District_Hiratsu,District_Hiyoshidai,District_Hommarucho,District_Honkatata,District_Hotarudani,District_Ichiriyama,District_Ikadachikamiryugecho,District_Ikadachiminamishocho,District_Ikadachishimoryugecho,District_Ikadachishimozaijicho,District_Ikenosato,District_Imakatata,District_Inabadai,District_Inazu,District_Ishiba,District_Ishiyamadera,District_Ishizue,District_Jinguucho,District_Jinryo,District_Kagamigahama,District_Kangaku,District_Kannonji,District_Karahashicho,District_Karasaki,District_Katata,District_Kayanoura,District_Kido,District_Kinoshitacho,District_Kinugawa,District_Kiryu,District_Kitahira,District_Kitakomatsu,District_Kitaoji,District_Kojogaoka,District_Kokubu,District_Konookacho,District_Kosei,District_Koyocho,District_Kozekicho,District_Kuribayashicho,District_Kurihara,District_Kurozu,District_Kyomachi,District_Mano,District_Manofumon,District_Manoono,District_Marunouchicho,District_Matsubaracho,District_Matsugaoka,District_Matsumoto,District_Matsuyamacho,District_Midoricho,District_Miideracho,District_Minamifunaji,District_Minamihira,District_Minamikomatsu,District_Minamishiga,District_Misakicho,District_Mise,District_Mori,District_Motomiya,District_Nagara,District_Nakasho,District_Nango,District_Nangokamiyamacho,District_Nihommatsu,District_Nishikoori,District_Nishinosho,District_Nogohara,District_Noka,District_Obanagawa,District_Oe,District_Ogaya,District_Ogi,District_Oginosato,District_Oginosatohigashi,District_Ogoto,District_Ogotokita,District_Ohira,District_Oishihigashi,District_Oishinaka,District_Oishiyodo,District_Oiwakecho,District_Ojigaoka,District_Ono,District_Osaka,District_Otanicho,District_Otowadai,District_Saigawa,District_Sakaemachi,District_Sakamoto,District_Sakuranocho,District_Sandaiji,District_Sato,District_Seifuucho,District_Seiran,District_Seiwacho,District_Sekinotsu,District_Sencho,District_Sengokudai,District_Seta,District_Shigasato,District_Shimanoseki,District_Shimme,District_Shimosakamoto,District_Showacho,District_Shoyo,District_Sonoyama,District_Sugiuracho,District_Suimei,District_Taishogun,District_Takasagocho,District_Tamanoura,District_Tanabecho,District_Tatsugaoka,District_Toriigawacho,District_Tsukinowa,District_Tsurunosato,District_Uchidehama,District_Umebayashi,District_Wakabadai,District_Waniimajuku,District_Wanikasuga,District_Wanikitahama,District_Waniminamihama,District_Waninaka,District_Waninakahama,District_Wanitakashiro,District_Yamagamicho,District_Yamanakacho,District_Yamayurinoka,District_Yanagawa,District_Yayoicho,District_Yokogi,District_Yomeicho,District_Zeze,District_Zezeikenouchicho,Nearest_Station_Ano (Shiga),Nearest_Station_Hieizansakamoto,Nearest_Station_Hira (Shiga),Nearest_Station_Horai,Nearest_Station_Ishibe,Nearest_Station_Ishiyama,Nearest_Station_Ishiyamadera,Nearest_Station_Karasaki,Nearest_Station_Katata,Nearest_Station_Kawaragahama,Nearest_Station_Kitakomatsu,Nearest_Station_Kosei,Nearest_Station_Miidera,Nearest_Station_Minamikusatsu,Nearest_Station_Moriyama (Shiga),Nearest_Station_None,Nearest_Station_Ogotoonsen,Nearest_Station_Oiwake (Shiga),Nearest_Station_Omijingumae,Nearest_Station_Omimaiko,Nearest_Station_Ono (Shiga),Nearest_Station_Otsu,Nearest_Station_Otsukyo,Nearest_Station_Seta (Shiga),Nearest_Station_Shiga,Nearest_Station_Shimanoseki,Nearest_Station_Wani,Nearest_Station_Yamashina,Nearest_Station_Zesehonmachi,Nearest_Station_Zeze,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings between related objects","Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
