,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aichi Prefecture,Municipality_Toyokawa City,District_Akasakacho,District_Akasakadai,District_Akashirocho,District_Akebonocho,District_Akenocho,District_Ashiyamadacho,District_Asodacho,District_Babacho,District_Chigiricho,District_Chubucho,District_Chujocho,District_Chuodori,District_Daidacho,District_Ekimaedoori,District_Furujiyukucho,District_Futamicho,District_Goyucho,District_Hagicho,District_Hagiyamacho,District_Hanaicho,District_Hashiocho,District_Higashiakebonocho,District_Higashisakuragicho,District_Higashiyutakamachi,District_Hiraocho,District_Honnocho,District_Honnogahara,District_Ichidacho,District_Ichinomiyacho,District_Inacho,District_Inaridoori,District_Kaiundoori,District_Kaminagayamacho,District_Kanayabashicho,District_Kanayahommachi,District_Kanayamotomachi,District_Kanayanishimachi,District_Kanazawacho,District_Kanazukacho,District_Kawahanacho,District_Kitauracho,District_Kocho,District_Kokicho,District_Komeicho,District_Kotobukidoori,District_Kozakaicho,District_Kozakuracho,District_Kubocho,District_Makinocho,District_Matsuhisacho,District_Midorimachi,District_Mikamicho,District_Minamichigiri,District_Minamiodori,District_Misono,District_Mitochoakane,District_Mitochohiroishi,District_Mitochokamisawaki,District_Mitochokaneno,District_Mitochonagino,District_Mitochonishigata,District_Mitochookusa,District_Mitochoomma,District_Mitochoshimosawaki,District_Mitochotoyosawa,District_Miwadoori,District_Miyaharacho,District_Miyukicho,District_Mori,District_Mukogaharacho,District_Nagasawacho,District_Nakanogawacho,District_Nishibaracho,District_Nishiguchicho,District_Nishikonogicho,District_Nishisakuragicho,District_Nishiyutakamachi,District_Nishizukacho,District_Noguchicho,District_Oboricho,District_Odabuchicho,District_Ogicho,District_Ohashicho,District_Osakicho,District_Saiwaicho,District_Sakaimachi,District_Sakuragaokacho,District_Sakuragidoori,District_Sakuramachi,District_Sanagawacho,District_Sanzogocho,District_Segicho,District_Shimmichicho,District_Shimonagayamacho,District_Shimonogawacho,District_Shin-aoumacho,District_Shin-yutakamachi,District_Shinjukucho,District_Shinodacho,District_Shinozukacho,District_Shinsakaemachi,District_Shinsakuramachidoori,District_Shirotoricho,District_Shukucho,District_Suehirodoori,District_Sumiyoshicho,District_Suwa,District_Suwanishimachi,District_Takamicho,District_Tametocho,District_Togocho,District_Tojocho,District_Tokocho,District_Tomeicho,District_Tonogicho,District_Toshincho,District_Toyokawacho,District_Toyokawamotomachi,District_Toyokawasakaemachi,District_Toyotsucho,District_Ueno,District_Ushikubocho,District_Ushikuboekidoori,District_Yagawacho,District_Yamamichicho,District_Yawatacho,District_Yayoicho,District_Yotsuyacho,District_Yutakagaokacho,District_Zoshi,Nearest_Station_Aichimito,Nearest_Station_Ejima,Nearest_Station_Goyu,Nearest_Station_Ina,Nearest_Station_Inariguchi,Nearest_Station_Ko (Aichi),Nearest_Station_Kozakai,Nearest_Station_Meiden-akasaka,Nearest_Station_Meidennagasawa,Nearest_Station_Mikawaichinomiya,Nearest_Station_Nagayama,Nearest_Station_Nishikozakai,Nearest_Station_Odabuchi,Nearest_Station_Suwacho,Nearest_Station_Tojo,Nearest_Station_Toyohashi,Nearest_Station_Toyokawa (Aichi),Nearest_Station_Toyokawainari,Nearest_Station_Ushikubo,Nearest_Station_Yawata (Aichi),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
