,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hiroshima Prefecture,Municipality_Fukuyama City,District_Akasakacho,District_Akebonocho,District_Aobadai,District_Asahimachi,District_Ashidacho,District_Chiyodacho,District_Daikokumachi,District_Daimoncho,District_Dosancho,District_Ebisumachi,District_Ekiyacho,District_Fujiecho,District_Funamachi,District_Furunogamicho,District_Gobuncho,District_Heiseidai,District_Higashifukatsucho,District_Higashikawaguchicho,District_Higashimachi,District_Higashimuracho,District_Higashimyoodai,District_Higashisakuramachi,District_Higashiteshirocho,District_Higashiyoshizucho,District_Hikinocho,District_Hikinochohigashi,District_Hikinochokita,District_Hikinochominami,District_Hisamatsudai,District_Hiyoshidai,District_Hommachi,District_Hongocho,District_Honjochonaka,District_Imamachi,District_Imazucho,District_Irifunecho,District_Isegaoka,District_Jibukicho,District_Jokogaoka,District_Kamocho,District_Kamuracho,District_Kanaecho,District_Kannabecho,District_Kashimacho,District_Kasugacho,District_Kasugadai,District_Kasugaike,District_Kasumicho,District_Kawaguchicho,District_Kinoshocho,District_Kitahonjo,District_Kitamidai,District_Kitayoshizucho,District_Konancho,District_Koyocho,District_Kumanocho,District_Kusadocho,District_Makuyamadai,District_Marunouchi,District_Matsuhamacho,District_Matsunagacho,District_Meijicho,District_Mifunecho,District_Mikadocho,District_Minamihonjo,District_Minamiimazucho,District_Minamimachi,District_Minamimatsunagacho,District_Minamiteshirocho,District_Minamizaocho,District_Minatomachi,District_Minomicho,District_Minomimukaigaoka,District_Minoshimacho,District_Miyamaecho,District_Miyoshicho,District_Miyoshichominami,District_Miyukicho,District_Motomachi,District_Myojincho,District_Myoodai,District_Narazucho,District_Nishifukatsucho,District_Nishimachi,District_Nishisakuramachi,District_Nishishingaicho,District_Nobuhirocho,District_Nogamicho,District_Nojima,District_Numakumacho,District_Ojicho,District_Okinogamicho,District_Otanidai,District_Ryokuyocho,District_Sabacho,District_Sakurababacho,District_Sannomarucho,District_Sendacho,District_Setocho,District_Shimizugaoka,District_Shin-ichicho,District_Shingaicho,District_Shiromicho,District_Showacho,District_Sumiyoshicho,District_Tajimecho,District_Tajiricho,District_Takamidai,District_Takanishicho,District_Teramachi,District_Teshirocho,District_Tomocho,District_Toyodai,District_Tsubocho,District_Tsubochominami,District_Tsunogocho,District_Utsumicho,District_Yamatecho,District_Yanaizucho,District_Yokoocho,District_Yoshizumachi,District_Zaocho,Nearest_Station_Bingoakasaka,Nearest_Station_Bingohonjo,Nearest_Station_Chikata,Nearest_Station_Daimon (Hiroshima),Nearest_Station_Ekiya,Nearest_Station_Fukuyama,Nearest_Station_Goryo (Hiroshima),Nearest_Station_Higashifukuyama,Nearest_Station_Higashionomichi,Nearest_Station_Kamitode,Nearest_Station_Kannabe,Nearest_Station_Managura,Nearest_Station_Matsunaga,Nearest_Station_Michinoue,Nearest_Station_None,Nearest_Station_Onomichi,Nearest_Station_Shin-ichi,Nearest_Station_Tode,Nearest_Station_Yokoo,Nearest_Station_Yudamura,Nearest_Station_Yuno,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Outside City Planning Area,City Planning_Quasi-city Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including valueless house,"Transactional factors_Dealings including valueless house,Dealings of real estate that includes wound etc.",Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings in which auction or arbiter participates",Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
