,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Kyoto Prefecture,"Municipality_Yamashina Ward,Kyoto City",District_Anshubabanohigashicho,District_Anshubabanonishicho,District_Anshudonoushirocho,District_Anshuhigashikaidocho,District_Anshukitayashikicho,District_Anshuminamiyashikicho,District_Anshunakakojicho,District_Anshunakamizocho,District_Anshuokunoda,District_Anshuyamakawacho,District_Anshuyashikicho,District_Hachiken-yashikicho,District_Higashinobutaicho,District_Higashinohattambatacho,District_Higashinohyakubyoshicho,District_Higashinokitainouecho,District_Higashinokitsuneyabucho,District_Higashinominamiinouecho,District_Higashinomonguchicho,District_Higashinomorinocho,District_Higashinonakainouecho,District_Higashinotakeda,District_Higashinoyashiro,District_Higechayachochincho,District_Hinookaasadacho,District_Hinookaebisudanicho,District_Hinookahopparacho,District_Hinookaishizukacho,District_Hinookaissaikyodanicho,District_Hinookakamodocho,District_Hinookasakawakicho,District_Hinookatsutsumidanicho,District_Kamikazan-asahiyamacho,District_Kamikazanhananookacho,District_Kamikazankodacho,District_Kamikazankubocho,District_Kamikazansakajiri,District_Kamikazansakuradani,District_Kanshujifukuokacho,District_Kanshujifurojiricho,District_Kanshujigoshouchicho,District_Kanshujihiejiri,District_Kanshujihigashidodencho,District_Kanshujihigashikanagasakicho,District_Kanshujihigashikitadecho,District_Kanshujihigashikurisunocho,District_Kanshujihiratacho,District_Kanshujihondoyamacho,District_Kanshujikanrinji,District_Kanshujinawatecho,District_Kanshujinishikanagasaki,District_Kanshujinishikitadecho,District_Kanshujinishikurisunocho,District_Kanshujisengyokucho,District_Kanshujisetogawaracho,District_Kanshujishibayama,District_Kanshujishimonochayacho,District_Kawatadodo,District_Kawatahishioda,District_Kawatakakenoue,District_Kawatakiyomizuyakidanchicho,District_Kawatamikoshizukacho,District_Kawataminamibatacho,District_Kawatanakabatacho,District_Kawatanishiuracho,District_Kawataoidecho,District_Kawataokanonishi,District_Kawatatsuchibotoke,District_Kawatayamada,District_Kitakazan-ichidacho,District_Kitakazan-obayashicho,District_Kitakazan-ominecho,District_Kitakazan-yamadacho,District_Kitakazan-yokotacho,District_Kitakazankawaracho,District_Kitakazannakamichicho,District_Kitakazannishinonocho,District_Kitakazanrokutandacho,District_Kitakazanterauchicho,District_Koyamachinjucho,District_Koyamagobonouchicho,District_Koyamahimekocho,District_Koyamaichikokubata,District_Koyamakitabayashicho,District_Koyamakitamizocho,District_Koyamamatsuharabatacho,District_Koyamaminamimizocho,District_Koyamanakajimacho,District_Koyamanakanokawacho,District_Koyamanishigoshocho,District_Koyamaogawacho,District_Koyamashimonoike,District_Koyamatanidacho,District_Kurisunohananokicho,District_Kurisunouchikoshicho,District_Misasagianshojicho,District_Misasagiaramakicho,District_Misasagibesshocho,District_Misasagichiaraicho,District_Misasagidannoushiro,District_Misasagifuujiyamacho,District_Misasagiharanishicho,District_Misasagihirabayashicho,District_Misasagiiketsutsumicho,District_Misasagikamigobyonocho,District_Misasagikamotocho,District_Misasagikubocho,District_Misasagikuroiwa,District_Misasaginakasujicho,District_Misasaginakauchicho,District_Misasagioiwa,District_Misasagiokacho,District_Misasagiokanonishicho,District_Misasagiotanicho,District_Misasagiotsubatacho,District_Misasagisanzocho,District_Misasagishichonocho,District_Misasagishimogobyonocho,District_Misasagishindocho,District_Misasagitayamacho,District_Misasagitentokucho,District_Misasagiushiocho,District_Misasagiyamanotani,District_Nagitsujibanshogaguchicho,District_Nagitsujichuzaikecho,District_Nagitsujifuushikawacho,District_Nagitsujihigashitsubushi,District_Nagitsujihigashiuracho,District_Nagitsujihiratacho,District_Nagitsujiikejiricho,District_Nagitsujikusakaidocho,District_Nagitsujinishitsubushi,District_Nagitsujinishiuracho,District_Nishinogoto,District_Nishinohachimandencho,District_Nishinohiromicho,District_Nishinohitsugawacho,District_Nishinoimayashikicho,District_Nishinokishinoshitacho,District_Nishinokoyanagicho,District_Nishinomumemotocho,District_Nishinonoirocho,District_Nishinootesakicho,District_Nishinootoriicho,District_Nishinorikyucho,District_Nishinosagichocho,District_Nishinosankaicho,District_Nishinoyamadodocho,District_Nishinoyamaibanouecho,District_Nishinoyamaiwagatanicho,District_Nishinoyamakakenouecho,District_Nishinoyamaminamihatacho,District_Nishinoyamanakatomicho,District_Nishinoyamanakatoriicho,District_Nishinoyamasakuranobabacho,District_Nishinoyosumicho,District_Onogoryocho,District_Onogoshonouchicho,District_Onokagasecho,District_Onokanetsukidencho,District_Ononishiura,District_Onoshojicho,District_Onotakashibacho,District_Onotsuzurajiricho,District_Onoyumidencho,District_Otowachinjicho,District_Otowahachinotsubo,District_Otowahatsudacho,District_Otowainashiba,District_Otowaisejikucho,District_Otowakusadacho,District_Otowamaedacho,District_Otowamaedecho,District_Otowamorimawaricho,District_Otowanakashibacho,District_Otowanishibayashi,District_Otowanodacho,District_Otowaotsudecho,District_Otowasantoji,District_Otowasawacho,District_Otowasemboncho,District_Otowayakudecho,District_Otsukadannoura,District_Otsukakitamizocho,District_Otsukaminamimizocho,District_Otsukamoricho,District_Otsukamotoyashikicho,District_Otsukanakamizo,District_Otsukanishiuracho,District_Otsukanomizocho,District_Otsukaooiwa,District_Otsukatakaiwa,District_Otsukatanda,District_Oyakefurukaidocho,District_Oyakegokudencho,District_Oyakegoshodencho,District_Oyakegoshoyama,District_Oyakegotambatacho,District_Oyakehosodacho,District_Oyakekannocho,District_Oyakekarasudacho,District_Oyakekonotsujicho,District_Oyakenakakojicho,District_Oyakesajiki,District_Oyakesakanotsujicho,District_Oyakesawacho,District_Oyakesekishocho,District_Oyaketoriiwakicho,District_Oyaketsujiwakicho,District_Oyakeuchiakecho,District_Oyakewasenouchicho,District_Shinomiyachuzaijicho,District_Shinomiyadonogocho,District_Shinomiyagyojadani,District_Shinomiyaiwakubocho,District_Shinomiyakakinouchicho,District_Shinomiyakamatecho,District_Shinomiyakandacho,District_Shinomiyakawaracho,District_Shinomiyakoganezuka,District_Shinomiyakumagadani,District_Shinomiyanaranocho,District_Shinomiyasensuicho,District_Shinomiyashibahatacho,District_Shinomiyashinkaibata,District_Shinomiyataishoguncho,District_Shinomiyayamadacho,District_Takehanadonomaecho,District_Takehanajizojiminamicho,District_Takehananishinoguchicho,District_Takehanaogicho,District_Takehanasaikashicho,District_Takehanashichonocho,District_Takehanasotodacho,District_Takehanatakenokaidocho,District_Takehanatateharacho,District_Uenogoshonouchicho,District_Uenoteraicho,District_Zushiokunagamichi,District_Zushiokunawashiromotocho,District_Zushiokuonoecho,District_Zushiokuwakabayashicho,District_Zushiokuyakuracho,Nearest_Station_Gionshijou,Nearest_Station_Higashino (Kyoto),Nearest_Station_Ishida (Kyotoshiei),Nearest_Station_Keage,Nearest_Station_Misasagi,Nearest_Station_Nagitsuji,Nearest_Station_Oiwake (Shiga),Nearest_Station_Ono (Kyoto),Nearest_Station_Shinomiya,Nearest_Station_Yamashina,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
