,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Tokyo,Municipality_Ota Ward,District_Chidori,District_Chuo,District_Den-enchofu,District_Den-enchofuhoncho,District_Den-enchofuminami,District_Haginaka,District_Haneda,District_Hanedaasahicho,District_Higashikamata,District_Higashikojiya,District_Higashimagome,District_Higashiminemachi,District_Higashirokugo,District_Higashiyaguchi,District_Higashiyukigaya,District_Honhaneda,District_Ikegami,District_Ishikawacho,District_Jonanjima,District_Kamata,District_Kamatahoncho,District_Kamiikedai,District_Kitakojiya,District_Kitamagome,District_Kitaminemachi,District_Kitasenzoku,District_Kugahara,District_Minamikamata,District_Minamikugahara,District_Minamimagome,District_Minamirokugo,District_Minamisenzoku,District_Minamiyukigaya,District_Nakaikegami,District_Nakamagome,District_Nakarokugo,District_Nishikamata,District_Nishikojiya,District_Nishimagome,District_Nishiminemachi,District_Nishirokugo,District_Omorihigashi,District_Omorihoncho,District_Omorikita,District_Omoriminami,District_Omorinaka,District_Omorinishi,District_Sanno,District_Shimomaruko,District_Shinkamata,District_Tamagawa,District_Unoki,District_Yaguchi,District_Yukigayaotsukamachi,Nearest_Station_Anamoriinari,Nearest_Station_Chidoricho,Nearest_Station_Den-enchofu,Nearest_Station_Ebaramachi,Nearest_Station_Hasunuma,Nearest_Station_Hatanodai,Nearest_Station_Heiwajima,Nearest_Station_Ikegami,Nearest_Station_Ishikawadai,Nearest_Station_Kamata,Nearest_Station_Keikyukamata,Nearest_Station_Kitasenzoku,Nearest_Station_Kojiya,Nearest_Station_Kugahara,Nearest_Station_Kuhonbutsu,Nearest_Station_Magome,Nearest_Station_Midorigaoka (Tokyo),Nearest_Station_Musashinitta,Nearest_Station_Nagahara (Tokyo),Nearest_Station_Nishikomagome,Nearest_Station_Numabe,Nearest_Station_Omori (Tokyo),Nearest_Station_Omorikaigan,Nearest_Station_Omorimachi,Nearest_Station_Ontakesan,Nearest_Station_Ookayama,Nearest_Station_Otorii,Nearest_Station_Rokugodote,Nearest_Station_Ryutsu Center,Nearest_Station_Senzoku,Nearest_Station_Senzokuike,Nearest_Station_Shimomaruko,Nearest_Station_Showajima,Nearest_Station_Tamagawa,Nearest_Station_Tenkubashi,Nearest_Station_Umeyashiki (Tokyo),Nearest_Station_Unoki,Nearest_Station_Yaguchinowatashi,Nearest_Station_Yukigayaotsuka,Nearest_Station_Zoshiki,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
