,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Mie Prefecture,Municipality_Yokkaichi City,District_Agatagaoka,District_Akahori,District_Akahorishimmachi,District_Akatsukidai,District_Akebono,District_Akebonocho,District_Akuragawacho,District_Akuragawashimmachi,District_Amagasuka,District_Aobacho,District_Asahimachi,District_Asakecho,District_Asakegaoka,District_Bankocho,District_Betsumei,District_Betsuyama,District_Chishakucho,District_Chiyodacho,District_Chubu,District_Dogayamacho,District_Fujicho,District_Hachimancho,District_Hachiojicho,District_Hagicho,District_Hagigaokacho,District_Hagiminamidai,District_Hamadacho,District_Hamaisshikicho,District_Hasedashicho,District_Hatta,District_Hazucho,District_Hazunaka,District_Hazuyamacho,District_Heizucho,District_Heizushimmachi,District_Higashihino,District_Higashihinocho,District_Higashimochibukucho,District_Higashisakabecho,District_Higashitarusakacho,District_Higashitomidacho,District_Hinaga,District_Hinagahigashi,District_Hinaganishi,District_Hiraocho,District_Hironagacho,District_Hongocho,District_Horiki,District_Ichibacho,District_Igura,District_Ikuwacho,District_Inabacho,District_Isakacho,District_Isakadai,District_Ishizukacho,District_Jushichikencho,District_Jushicho,District_Kamiebicho,District_Kanebacho,District_Kawakita,District_Kawaradacho,District_Kawaramachi,District_Kawashimacho,District_Kawashimashimmachi,District_Kitahamacho,District_Kitahamadacho,District_Kitakomatsucho,District_Kitamachi,District_Kitanayacho,District_Kitayamacho,District_Kobayashicho,District_Kohamacho,District_Komakicho,District_Komocho,District_Kosugicho,District_Kosugishimmachi,District_Kubota,District_Kunoshirocho,District_Kuramachi,District_Kusuchohongo,District_Kusuchokitagomizuka,District_Kusuchokitaisshiki,District_Kusuchominamigawa,District_Kusuchominamigomizuka,District_Kyomachi,District_Maedacho,District_Makinokidai,District_Makita,District_Matsubaracho,District_Matsumoto,District_Matsutera,District_Midorigaokacho,District_Mie,District_Minamiikarugacho,District_Minamikomatsucho,District_Minamimatsumotocho,District_Minaminayacho,District_Minamiokoshicho,District_Minamisakabecho,District_Minamitarusakacho,District_Minamitomidacho,District_Misonocho,District_Mitakidai,District_Mitsuyacho,District_Mitsuyahigashimachi,District_Miyahigashicho,District_Miyamadocho,District_Miyukigaoka,District_Mochibukucho,District_Motomachi,District_Muroyamacho,District_Nakagawara,District_Nakamachi,District_Nakamuracho,District_Nakanayacho,District_Nakanocho,District_Nakazatocho,District_Nanatsuyacho,District_Nishihamadacho,District_Nishihinocho,District_Nishiiguracho,District_Nishimachi,District_Nishimatsumotocho,District_Nishimuracho,District_Nishisakabecho,District_Nishishinchi,District_Nishisuehirocho,District_Nishitomida,District_Nishitomidacho,District_Nishiura,District_Nishiyamacho,District_Noda,District_Oaza Hazu,District_Oaza Higashiakuragawa,District_Oaza Hinaga,District_Oaza Matsumoto,District_Oaza Mochibuku,District_Oaza Nishiakuragawa,District_Oaza Rokuromi,District_Oaza Shiohama,District_Oaza Suenaga,District_Oaza Tomarimura,District_Obata,District_Obiracho,District_Oganecho,District_Ogoso,District_Ogosocho,District_Ogosohigashi,District_Oide,District_Oiwake,District_Okadai,District_Okinoshimacho,District_Omiyacho,District_Omiyanishimachi,District_Otanidai,District_Oyachicho,District_Oyachishimmachi,District_Saiwaicho,District_Sakabedai,District_Sakabegaoka,District_Sakuracho,District_Sakuradai,District_Sakuradaihommachi,District_Sakurashimmachi,District_San-eicho,District_Sasagawa,District_Satsubacho,District_Shibata,District_Shikamacho,District_Shimizucho,District_Shimoebicho,District_Shimonomiyacho,District_Shimosazaraicho,District_Shincho,District_Shinhamacho,District_Shinshimmachi,District_Shinsho,District_Shiohamacho,District_Shiohamahommachi,District_Shirasuka,District_Shirohigashimachi,District_Shirokitacho,District_Shironishicho,District_Shiroyamacho,District_Shoeicho,District_Soicho,District_Suenagacho,District_Sugaharacho,District_Suizawacho,District_Suizawanodacho,District_Sumiyoshicho,District_Suwacho,District_Suwasakaemachi,District_Tairamachi,District_Takahamacho,District_Takahanadaira,District_Takamidai,District_Takasagocho,District_Takatsunocho,District_Takigawacho,District_Tarusakacho,District_Tarusakashimmachi,District_Teragatacho,District_Toeicho,District_Tokiwa,District_Tomaricho,District_Tomarikoyanagicho,District_Tomariyamazakicho,District_Tomida,District_Tomidahamacho,District_Tomidahamamotocho,District_Tomidaisshikicho,District_Tomidasakaemachi,District_Tomisuharacho,District_Toshincho,District_Ukihashi,District_Umaokoshi,District_Unemecho,District_Unemegaoka,District_Unomori,District_Wandacho,District_Yachiyodai,District_Yamadacho,District_Yamajocho,District_Yamakecho,District_Yamamuracho,District_Yamanoisshikicho,District_Yamatecho,District_Yanagimachi,District_Yasujima,Nearest_Station_Akahori,Nearest_Station_Akatsukigakuenmae,Nearest_Station_Akuragawa,Nearest_Station_Asahi,Nearest_Station_Heizu,Nearest_Station_Hinaga,Nearest_Station_Hobo,Nearest_Station_Hokuseichuokoenguchi,Nearest_Station_Hoshikawa (Mie),Nearest_Station_Isekawashima,Nearest_Station_Isematsumoto,Nearest_Station_Kasumigaura,Nearest_Station_Kawagoetomisuhara,Nearest_Station_Kawarada,Nearest_Station_Kawaramachi,Nearest_Station_Kintetsutomida,Nearest_Station_Kintetsuyokkaichi,Nearest_Station_Kitakusu,Nearest_Station_Komono,Nearest_Station_Kusu,Nearest_Station_Minamihinaga,Nearest_Station_Minamiyokkaichi,Nearest_Station_Miyamado,Nearest_Station_Nakagawara,Nearest_Station_Nakakomono,Nearest_Station_Nishihino,Nearest_Station_Ogoso,Nearest_Station_Oiwake (Mie),Nearest_Station_Oyachi,Nearest_Station_Sakura (Mie),Nearest_Station_Shinsho,Nearest_Station_Shiohama,Nearest_Station_Takatsuno,Nearest_Station_Tomari (Mie),Nearest_Station_Tomida (Mie),Nearest_Station_Tomidahama,Nearest_Station_Utsube,Nearest_Station_Yamajo,Nearest_Station_Yokkaichi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
