,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aichi Prefecture,Prefecture_Nagasaki Prefecture,Municipality_Tsushima City,District_Aotsukacho,District_Atagocho,District_Baibaracho,District_Egawacho,District_Eirakucho,District_Enishicho,District_Etocho,District_Fujinamicho,District_Fujisatocho,District_Fukatsubocho,District_Hagaricho,District_Hangashiracho,District_Hashizumecho,District_Higashiatagocho,District_Higashinakajicho,District_Higashiyanagiharacho,District_Hirumacho,District_Hommachi,District_Hyakucho,District_Ikadabacho,District_Ikesucho,District_Imaichibacho,District_Irimaecho,District_Izuharamachihigashizato,District_Izuharamachihiyoshi,District_Izuharamachiimayashiki,District_Izuharamachikitazato,District_Izuharamachikokubu,District_Izuharamachikoura,District_Izuharamachikuta,District_Izuharamachikutamichi,District_Izuharamachimiyadani,District_Izuharamachinamuro,District_Izuharamachinishizato,District_Izuharamachiotebashi,District_Izuharamachisajikibara,District_Kabutocho,District_Kaminocho,District_Kamishindencho,District_Kamoricho,District_Kanayanagicho,District_Kanehiracho,District_Karausucho,District_Kawadacho,District_Kirakucho,District_Kitamachi,District_Kodaijicho,District_Komenozacho,District_Koshizucho,District_Makinocho,District_Matakichicho,District_Minamihommachi,District_Minamimonzencho,District_Minamishingaicho,District_Miyagawacho,District_Mizuhocho,District_Momojimacho,District_Motoderacho,District_Nakaishikicho,District_Nakajicho,District_Nakanocho,District_Negimachi,District_Nishiatagocho,District_Nishiyanagiharacho,District_Oaza Furukawa,District_Oaza Tsushima,District_Oimatsucho,District_Onawacho,District_Rurikojicho,District_Ryoocho,District_Shimogiricho,District_Shimoshindencho,District_Shingaicho,District_Shirahamacho,District_Shironokoshicho,District_Shiroyamacho,District_Showacho,District_Tachibanacho,District_Taikeijicho,District_Takabatacho,District_Tatekomicho,District_Teramaecho,District_Teranocho,District_Tokiwacho,District_Ujicho,District_Umedacho,District_Ushidacho,District_Yakushicho,District_Yamatocho,District_Yanagiharacho,Nearest_Station_Aotsuka,Nearest_Station_Eiwa,Nearest_Station_Fujinami,Nearest_Station_Hibino (Meitetsu),Nearest_Station_Kanie,Nearest_Station_Kida,Nearest_Station_Machikata,Nearest_Station_None,Nearest_Station_Shobata,Nearest_Station_Tsushima,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
