,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Yamaguchi Prefecture,Municipality_Yamaguchi City,District_Aiofutajima,District_Aiohigashi,District_Aionishi,District_Ajisu,District_Akazumacho,District_Aobadai,District_Aoi,District_Asahidoori,District_Asakuracho,District_Asata,District_Chuo,District_Dojomonzen,District_Donomaecho,District_Dosocho,District_Ekidoori,District_Enseijicho,District_Era,District_Ezaki,District_Fukamizo,District_Furukuma,District_Higashiyama,District_Hirai,District_Hirano,District_Hommachi,District_Hozumicho,District_Imaicho,District_Ishigannoncho,District_Ishinkoen,District_Itoyone,District_Izumicho,District_Kagawa,District_Kameyamacho,District_Kamitatekoji,District_Kamiunorei,District_Kanakosocho,District_Kandacho,District_Kasugacho,District_Kimachi,District_Koganecho,District_Komeyacho,District_Kozancho,District_Kuboshoji,District_Kumanocho,District_Kurokawa,District_Kusunokicho,District_Maemachi,District_Matsumicho,District_Midoricho,District_Midorigaoka,District_Miyajimacho,District_Miyanokami,District_Miyanoshimo,District_Motomachi,District_Nakagawaracho,District_Nakaichicho,District_Nakao,District_Nakazonocho,District_Nanaodai,District_Natajima,District_Nishikicho,District_Odonoooji,District_Ogicho,District_Ogoorifunakuramachi,District_Ogoorikamigo,District_Ogoorimidorimachi,District_Ogoorisangen-yamachi,District_Ogoorishimogo,District_Ogooritakasagomachi,District_Ogorienzahigashicho,District_Ogorihikarigaoka,District_Ogorikanahoricho,District_Ogorikazenoka,District_Ogorimiraimachi,District_Ogoriooemachi,District_Ogoriozakicho,District_Ogorishimmachi,District_Ogoriyamatekamimachi,District_Oichicho,District_Orimoto,District_Ouchichuo,District_Ouchihikami,District_Ouchihimeyamadai,District_Ouchimihori,District_Ouchinagano,District_Ouchisembo,District_Ouchishokyoto,District_Ouchitoida,District_Ouchiyata,District_Ouchiyatakita,District_Ouchiyataminami,District_Saiwaicho,District_Sakurabatake,District_Sannomiya,District_Sanwacho,District_Sayama,District_Sentocho,District_Shibasakicho,District_Shimoichicho,District_Shimoosaba,District_Shimotatekoji,District_Shiraishi,District_Sodayuucho,District_Sue,District_Sufucho,District_Suzenji,District_Takaracho,District_Tenge,District_Tomitabaracho,District_Ushirogawara,District_Wakamiyacho,District_Waniishicho,District_Yabara,District_Yabaracho,District_Yoshida,District_Yoshiki,District_Yoshikiakada,District_Yoshikikamihigashi,District_Yoshikinakahigashi,District_Yoshikisabata,District_Yoshikishimohigashi,District_Yudaonsen,Nearest_Station_Ajisu,Nearest_Station_Daido,Nearest_Station_Fukamizo,Nearest_Station_Hofu,Nearest_Station_Hon-yura,Nearest_Station_Iwakura (Yamaguchi),Nearest_Station_Kagawa,Nearest_Station_Kamigo,Nearest_Station_Kamikagawa,Nearest_Station_Kamiyamaguchi,Nearest_Station_Miyano,Nearest_Station_Niho,Nearest_Station_Nihozu,Nearest_Station_None,Nearest_Station_Otoshi,Nearest_Station_Shin-yamaguchi,Nearest_Station_Suosayama,Nearest_Station_Suoshimogo,Nearest_Station_Yabara,Nearest_Station_Yamaguchi (Yamaguchi),Nearest_Station_Yotsutsuji,Nearest_Station_Yudaonsen,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
