,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Tokyo,Municipality_Hachioji City,District_Akatsukicho,District_Asahicho,District_Bessho,District_Daimachi,District_Hachimancho,District_Hatsuzawamachi,District_Hazamamachi,District_Higashiasakawamachi,District_Higashinakano,District_Hiyoshicho,District_Honcho,District_Horinouchi,District_Hyoe,District_Ishikawamachi,District_Kamiyugi,District_Kanoyamachi,District_Kashima,District_Katakuramachi,District_Kawaguchimachi,District_Kitanodai,District_Kitanomachi,District_Kobikimachi,District_Koshino,District_Koyasumachi,District_Kuboyamacho,District_Kunugidamachi,District_Matsugaya,District_Matsugi,District_Mejirodai,District_Midoricho,District_Minamicho,District_Minamino,District_Minamiosawa,District_Misakicho,District_Motohongocho,District_Motoyokoyamacho,District_Myojincho,District_Nagabusamachi,District_Naganumamachi,District_Nakacho,District_Nakanokamicho,District_Nakanosanno,District_Namikicho,District_Nanakuni,District_Nishikatakura,District_Oiwakecho,District_Otsuka,District_Owadamachi,District_Oyamachi,District_Sandamachi,District_Sanyumachi,District_Sennincho,District_Shimoyugi,District_Shincho,District_Suwamachi,District_Takakuramachi,District_Takaomachi,District_Tatemachi,District_Teradamachi,District_Teramachi,District_Tobukimachi,District_Uchikoshimachi,District_Uenomachi,District_Yagicho,District_Yamatamachi,District_Yarimizu,District_Yokamachi,District_Yokokawamachi,District_Yokoyamacho,District_Yorozucho,District_Yotsuyamachi,Nearest_Station_Chuodaigaku/Meiseidaigaku,Nearest_Station_Hachioji,Nearest_Station_Hachiojiminamino,Nearest_Station_Hazama,Nearest_Station_Hirayamajoshikoen,Nearest_Station_Katakura,Nearest_Station_Keiohachioji,Nearest_Station_Keiohorinouchi,Nearest_Station_Keiokatakura,Nearest_Station_Keiotama Center,Nearest_Station_Kitahachioji,Nearest_Station_Kitano (Tokyo),Nearest_Station_Komiya,Nearest_Station_Matsugaya,Nearest_Station_Mejirodai,Nearest_Station_Minamiosawa,Nearest_Station_Naganuma (Tokyo),Nearest_Station_Nishihachioji,Nearest_Station_Otsuka/Teikyodaigaku,Nearest_Station_Takao (Tokyo),Nearest_Station_Takaosanguchi,Nearest_Station_Tamasakai,Nearest_Station_Toyota,Nearest_Station_Yamada (Tokyo),Layout_1DK,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1R,Layout_2DK,Layout_2DK+S,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3DK+S,Layout_3K,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4LDK,Layout_4LDK+S,Layout_5LDK,Layout_5LDK+S,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
