,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hiroshima Prefecture,Municipality_Higashihiroshima City,District_Akitsuchokazahaya,District_Akitsuchokidani,District_Akitsuchokomatsubara,District_Akitsuchomitsu,District_Hachihommatsuchohara,District_Hachihommatsuchoiida,District_Hachihommatsuchomuneyoshi,District_Hachihommatsuchosasa,District_Hachihommatsuchoshoriki,District_Hachihommatsuchoyonemitsu,District_Hachihommatsuchoyoshikawa,District_Hachihommatsuhigashi,District_Hachihommatsuiida,District_Hachihommatsuminami,District_Hachihommatsunishi,District_Jikekimae,District_Kagamiyama,District_Kochichonakagouchi,District_Kochichonyuno,District_Kochichoshimogouchi,District_Kurosechoichiida,District_Kurosechokanehiro,District_Kurosechokanesawa,District_Kurosechokawasumi,District_Kurosechokirita,District_Kurosechokunichika,District_Kurosechomaruyama,District_Kurosechominamikata,District_Kurosechomunechikayanakuni,District_Kurosechonarahara,District_Kurosechonominoo,District_Kurosechootada,District_Kurosechosugeta,District_Kurosechotsue,District_Kurosekasugano,District_Kurosekiritagaoka,District_Kurosematsugaoka,District_Kurosenaraharahigashi,District_Kurosenaraharakita,District_Kurosenaraharanishi,District_Kurosesakuragaoka,District_Minaga,District_Nishiosawa,District_Nyunonakayamadai,District_Saijoasahimachi,District_Saijochodoyomaru,District_Saijochogoso,District_Saijochojike,District_Saijochokamiminaga,District_Saijochomisono,District_Saijochomorichika,District_Saijochoosawa,District_Saijochosaijo,District_Saijochosaijohigashi,District_Saijochoshimominaga,District_Saijochoshitami,District_Saijochosukezane,District_Saijochotaguchi,District_Saijochoumaki,District_Saijochoyoshiyuki,District_Saijochuo,District_Saijodoyomaru,District_Saijohigashikitamachi,District_Saijohommachi,District_Saijokamiichicho,District_Saijonishihommachi,District_Saijootsubocho,District_Saijoshitami,District_Saijoshowamachi,District_Saijosuehirocho,District_Shiwachobefu,District_Shiwachokammuri,District_Shiwachookuya,District_Shiwachoshichijokabusaka,District_Shiwachoshiwahigashi,District_Shiwachoshiwahori,District_Shiwachoshiwanishi,District_Takayachogo,District_Takayachohiyama,District_Takayachoinaki,District_Takayachokinehara,District_Takayachokodani,District_Takayachomiyaryo,District_Takayachonakashima,District_Takayachoobatake,District_Takayachoshigekane,District_Takayachoshiraichi,District_Takayachotakayahigashi,District_Takayachotakayahori,District_Takayachozoka,District_Takayatakamigaoka,Nearest_Station_Akitsu,Nearest_Station_Hachihonmatsu,Nearest_Station_Jike,Nearest_Station_Kaitaichi,Nearest_Station_Kazahaya,Nearest_Station_Kochi,Nearest_Station_Nishitakaya,Nearest_Station_Nyuno (Hiroshima),Nearest_Station_Saijo (Hiroshima),Nearest_Station_Shiraichi,Nearest_Station_Yoshina,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
