,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Ishikawa Prefecture,Municipality_Kanazawa City,District_Aburaguruma,District_Akatsuchimachi,District_Akatsukimachi,District_Araya,District_Arayamachi,District_Arimatsu,District_Asagiridai,District_Asahimachi,District_Asanohommachi,District_Awagasakimachi,District_Besshomachi,District_Chikaokamachi,District_Chuodorimachi,District_Daiwamachi,District_Eiancho,District_Ekinishihommachi,District_Ekinishishimmachi,District_Enkoji,District_Enkojihommachi,District_Fudojimachi,District_Fujiekita,District_Fujieminami,District_Fukuhisa,District_Fukuhisamachi,District_Fukumasumachi,District_Fushimidai,District_Fushimishimmachi,District_Fushojimachi,District_Futakuchimachi,District_Futsukaichimachi,District_Gokudemmachi,District_Goshomachi,District_Hanazatomachi,District_Hanazonoyawatamachi,District_Hashibacho,District_Hattamachi,District_Heiwamachi,District_Higashikagatsumemachi,District_Higashikenrokumachi,District_Higashinagaemachi,District_Higashiyama,District_Hikarigaoka,District_Hikida,District_Hikidamachi,District_Hikosomachi,District_Hirooka,District_Hisayasu,District_Hogo,District_Hogomachi,District_Hokojimachi,District_Hommachi,District_Hondamachi,District_Horikawamachi,District_Hosai,District_Hoshimamachi,District_Hyotammachi,District_Ibaragicho,District_Ikedamachi,District_Imamachi,District_Irie,District_Ishibiki,District_Isobemachi,District_Itoda,District_Itodashimmachi,District_Iwademachi,District_Izumi,District_Izumigaoka,District_Izumihommachi,District_Izuminodemachi,District_Izuminomachi,District_Izumomachi,District_Jichumachi,District_Jinguuji,District_Jinguujimachi,District_Jonan,District_Juichiyamachi,District_Jusangemmachi,District_Kagatsumemachi,District_Kakinokibatake,District_Kambojimachi,District_Kamiaraya,District_Kaminakamachi,District_Kamino,District_Kaminomachi,District_Kamitatsumimachi,District_Kamiyachimachi,District_Kamiyasuhara,District_Kanaichimachi,District_Kanaiwahigashi,District_Kanaiwahommachi,District_Kanaiwakita,District_Kanaiwanishi,District_Kanaiwatorimachi,District_Kanda,District_Kannondomachi,District_Kasaichimachi,District_Kasamai,District_Kasamaihommachi,District_Kasugamachi,District_Katamachi,District_Katatamachi,District_Katsuramachi,District_Kawaraichimachi,District_Kenrokumachi,District_Kenrokumotomachi,District_Kibikino,District_Kigoshi,District_Kigoshimachi,District_Kiguramachi,District_Kikugawa,District_Kishigawamachi,District_Kitabukuromachi,District_Kitaderamachi,District_Kitamachi,District_Kitamamachi,District_Kitayasue,District_Kitazukamachi,District_Kiyokawamachi,District_Kobashimachi,District_Kobu,District_Kobumachiminami,District_Kodatsuno,District_Koganemachi,District_Konohanamachi,District_Korimbo,District_Kosakamachi,District_Koshomachi,District_Koyo,District_Kubo,District_Kuratsuki,District_Kuroda,District_Kyomachi,District_Magae,District_Magiramachi,District_Mamedahommachi,District_Masuizumi,District_Matsuderamachi,District_Matsumura,District_Matsumuramachi,District_Matsushima,District_Midori,District_Midorigaoka,District_Miikemachi,District_Miikeshimmachi,District_Mikagemachi,District_Mikesakaemachi,District_Mimma,District_Minamigoshomachi,District_Minamimorimotomachi,District_Minamishijima,District_Minamishimbomachi,District_Minamizukamachi,District_Minato,District_Mirokumachi,District_Mitsukoujimachi,District_Mitsukuchimachi,District_Mitsukuchishimmachi,District_Mitsuyamachi,District_Miuramachi,District_Miyanomachi,District_Mizuki,District_Mizutamemachi,District_Momosakamachi,District_Morinosato,District_Morito,District_Moriyama,District_Moroemachi,District_Motoecho,District_Motogikucho,District_Motomachi,District_Muryoji,District_Muryojimachi,District_Musashimachi,District_Nagadohe,District_Nagamachi,District_Nagasaka,District_Nagasakadai,District_Nagata,District_Nagatahommachi,District_Nagatamachi,District_Nakabashimachi,District_Nakakawayokemachi,District_Nakamuramachi,District_Nakaya,District_Nakayaminami,District_Nanatsuyamachi,District_Naoehigashi,District_Naoekita,District_Naoemachi,District_Naoeminami,District_Narasemotomachi,District_Naruwa,District_Naruwadai,District_Naruwamachi,District_Ninomiyamachi,District_Nishicho,District_Nishiizumi,District_Nishikanazawa,District_Nishikanazawashimmachi,District_Nishikimachi,District_Nishiokuwamachi,District_Noda,District_Nodamachi,District_Nomachi,District_Nukadani,District_Nukadanimachi,District_Nukaotomarumachi,District_Nukashimbo,District_Nukashimmachi,District_Obamachi,District_Ogimachi,District_Ohimachi,District_Okimachi,District_Okobatamachi,District_Okobatanishi,District_Okuwa,District_Okuwamachi,District_Onomachi,District_Onuka,District_Onukamachi,District_Oshino,District_Otemachi,District_Otomarumachi,District_Otomo,District_Otomomachi,District_Ouramachi,District_Owaricho,District_Oyamamachi,District_Sainen,District_Saiwaimachi,District_Sakimorimachi,District_Sakuradamachi,District_Sakuramachi,District_Sanjamachi,District_Sanjugarimachi,District_Sannomachi,District_Satomicho,District_Segi,District_Segimachi,District_Seito,District_Sendamachi,District_Senkojimachi,District_Sennichimachi,District_Seryomachi,District_Shibaharamachi,District_Shijima,District_Shijimadai,District_Shijimamachi,District_Shimbohon,District_Shimenomachi,District_Shimenonakamachi,District_Shimoomicho,District_Shimotsutsumicho,District_Shimowakunamimachi,District_Shimoyasuharamachi,District_Shinkanda,District_Shintatemachi,District_Shinwamachi,District_Shiragikucho,District_Shoeimachi,District_Showamachi,District_Suemachi,District_Sugiuramachi,District_Suzumidai,District_Tachimachi,District_Tachiyamamachi,District_Tadanawamachi,District_Tagami,District_Tagamihommachi,District_Tagamimachi,District_Tagaminosato,District_Tagamisakura,District_Tagamishimmachi,District_Taimachi,District_Taiyogaoka,District_Takabatake,District_Takao,District_Takaodai,District_Takaokamachi,District_Takaomachi,District_Takaominami,District_Takaramachi,District_Takayanagimachi,District_Tamaboko,District_Tamabokomachi,District_Tamagawacho,District_Tatemachi,District_Tatsumimachi,District_Tenjimmachi,District_Teraji,District_Teramachi,District_Togashi,District_Togiyamachi,District_Toita,District_Toiyamachi,District_Tokiwamachi,District_Tomizu,District_Toriki,District_Torikimachi,District_Toyohomachi,District_Tsuchishimizu,District_Tsukazakimachi,District_Tsukiuramachi,District_Tsutsujigaoka,District_Unedahigashi,District_Unedamachi,District_Unedanaka,District_Unedanishi,District_Urokomachi,District_Utatsumachi,District_Utsugimachi,District_Wakahinomachi,District_Wakakusamachi,District_Wakamatsumachi,District_Wakamiya,District_Wakamiyamachi,District_Wakunami,District_Waridashimachi,District_Yagi,District_Yakushidomachi,District_Yakushimachi,District_Yamanouemachi,District_Yamashina,District_Yamashinamachi,District_Yanagibashimachi,District_Yasuecho,District_Yayoi,District_Yokaichi,District_Yokaichidemachi,District_Yokogawa,District_Yokomakuramachi,District_Yokoyamamachi,District_Yonaizumimachi,District_Yonemarumachi,District_Yoshiwaramachi,District_Yumitorimachi,District_Yuwakuarayamachi,District_Yuwakutagojimamachi,District_Zaimokucho,Nearest_Station_Higashikanazawa,Nearest_Station_Isobe (Ishikawa),Nearest_Station_Kagatsume,Nearest_Station_Kanazawa,Nearest_Station_Komatsu,Nearest_Station_Matto,Nearest_Station_Mitsukuchi,Nearest_Station_Mitsuya,Nearest_Station_Morimoto,Nearest_Station_Nishikanazawa,Nearest_Station_None,Nearest_Station_Nonoichi (JR),Nearest_Station_Nukajutakumae,Nearest_Station_Okobata,Nearest_Station_Otomaru,Nearest_Station_Shijima,Nearest_Station_Uchinada,Nearest_Station_Waridashi,Nearest_Station_Yokoyama (Ishikawa),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road","Transactional factors_Dealings in which auction or arbiter participates,Dealings including special circumstances",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings between related objects,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
