,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Toyama Prefecture,Municipality_Takaoka City,District_Akasofu,District_Akenomachi,District_Akezonomachi,District_Aramisaki,District_Arayashiki,District_Ashitsuki,District_Awaramachi,District_Bakurohommachi,District_Bakuromachi,District_Chokeiji,District_Chuomachi,District_Daigenji,District_Daigo,District_Daikunakamachi,District_Dekiden,District_Eirakumachi,District_Ejiri,District_Ekinan,District_Fukasawa,District_Fukuokamachiakamaru,District_Fukuokamachifukuoka,District_Fukuokamachifukuokashin,District_Fukuokamachihonryo,District_Fukuokamachiichibunibu,District_Fukuokamachikamimino,District_Fukuokamachikoiseryo,District_Fukuokamachimainoya,District_Fukuokamachimikkaichi,District_Fukuokamachinishikawarajima,District_Fukuokamachiono,District_Fukuokamachiotaki,District_Fukuokamachishimominoshin,District_Fukuokamachishimooigo,District_Fukuokamachitsuchiya,District_Fukuokamachiyabe,District_Fukutarokke,District_Furoyacho,District_Furujozuka,District_Fushikichuomachi,District_Fushikifurukokufu,District_Fushikihigashiichinomiya,District_Fushikihommachi,District_Fushikiichinomiya,District_Fushikikofu,District_Fushikikofumotomachi,District_Fushikikokubu,District_Fushikiminatomachi,District_Fushikinishikimachi,District_Fushikiyata,District_Fushikiyatakamimachi,District_Fushikiyatashimmachi,District_Futagami,District_Futazuka,District_Gofukumachi,District_Habiro,District_Hachigashima,District_Hakka,District_Haoka,District_Hasumimachi,District_Hayakawa,District_Hayashishin,District_Higashikamizeki,District_Higashinakagawamachi,District_Higashishimozeki,District_Himeno,District_Hirokoji,District_Hojozu,District_Hommachi,District_Hommarumachi,District_Hongo,District_Iguchihongo,District_Ikari,District_Ikarihigashimachi,District_Ikarinishimachi,District_Ishize,District_Ishizuka,District_Izumigaoka,District_Izumimachi,District_Joto,District_Jozukamachi,District_Kaihotsuhommachi,District_Kamikaihotsu,District_Kamikitajima,District_Kamikuroda,District_Kamimakino,District_Kamiwatari,District_Kamiyotsuya,District_Kamizeki,District_Kamizekimachi,District_Kamojimamachi,District_Kanaya,District_Kanayamachi,District_Kanebomachi,District_Kawarahommachi,District_Kawaramachi,District_Kimachi,District_Kitajima,District_Kizu,District_Koryomachi,District_Kumanomachi,District_Kuniyoshi,District_Kyoden,District_Kyomachi,District_Marunouchi,District_Minamisaiwaimachi,District_Miyatamachi,District_Miyukimachi,District_Mizuhomachi,District_Mukainohommachi,District_Mukainomachi,District_Nagae,District_Naimen,District_Nakada,District_Nakagawa,District_Nakagawahommachi,District_Nakagawakamimachi,District_Nakagawamachi,District_Nakagawasakaemachi,District_Nakagawasonomachi,District_Nakaho,District_Nakajimamachi,District_Nakasone,District_Nibammachi,District_Nishiebisaka,District_Nishimachi,District_Nishitoheizo,District_Nomachi,District_Nomachiekinan,District_Nomachiminami,District_Nomura,District_Ogimachi,District_Ogino,District_Oginoshimmachi,District_Oginoyotsubamachi,District_Omachi,District_Ono,District_Ota,District_Otayamachi,District_Otemachi,District_Otsubomachi,District_Rengeji,District_Rokke,District_Sagano,District_Sakashitamachi,District_Sambammachi,District_San-yoshi,District_Sano,District_Sekihommachi,District_Sekimachi,District_Sekiomachi,District_Sengokumachi,District_Shibano,District_Shibuya,District_Shimizumachi,District_Shimoaso,District_Shimoasoshimmachi,District_Shimofusumae,District_Shimojimamachi,District_Shimokuroda,District_Shimomakino,District_Shimozekimachi,District_Shin-yokomachi,District_Shinseimachi,District_Shiroganemachi,District_Showamachi,District_Shugomachi,District_Suda,District_Suehiromachi,District_Takamicho,District_Takaragicho,District_Takaramachi,District_Tateno,District_Tatenomidoricho,District_Toide,District_Toidemachi,District_Tomiokamachi,District_Ton-yamachi,District_Tonode,District_Tonoshima,District_Toorimachi,District_Tsuji,District_Tsunekuni,District_Tsuno,District_Tsunomishima,District_Uchijima,District_Wada,District_Washikitashin,District_Yokkaichi,District_Yokota,District_Yokotamachi,District_Yonejima,District_Yoshihisa,District_Yoshino,District_Yotsuya,Nearest_Station_Aburaden,Nearest_Station_Amaharashi,Nearest_Station_Asahigaoka (Toyama),Nearest_Station_Ejiri,Nearest_Station_Etchukokubu,Nearest_Station_Etchunakagawa,Nearest_Station_Fukuoka(Toyama),Nearest_Station_Fushiki,Nearest_Station_Futatsuka,Nearest_Station_Hayashi,Nearest_Station_Himi,Nearest_Station_Hirokoji (Toyama),Nearest_Station_Kataharamachi (Toyama),Nearest_Station_Kosugi (Ainokaze),Nearest_Station_Nakashinminato,Nearest_Station_Nishi Shinminato,Nearest_Station_Nishitakaoka,Nearest_Station_Nomachi,Nearest_Station_Nomachiguchi,Nearest_Station_Ogino,Nearest_Station_Shikinochugakkomae,Nearest_Station_Shiminbyoinmae,Nearest_Station_Shin-takaoka,Nearest_Station_Shin-yoshihisa,Nearest_Station_Shinmachiguchi,Nearest_Station_Shinnomachi,Nearest_Station_Shogawaguchi,Nearest_Station_Takaoka,Nearest_Station_Takaoka-Yabunami,Nearest_Station_Toide,Nearest_Station_Yonejimaguchi,Nearest_Station_Yoshihisa,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
