,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Kanagawa Prefecture,"Municipality_Naka Ward,Yokohama City",District_Aioicho,District_Akebonocho,District_Bandaicho,District_Bentendoori,District_Chitosecho,District_Chiyozakicho,District_Chojamachi,District_Fujimicho,District_Fukutomicho,District_Furocho,District_Hagoromocho,District_Hanabusacho,District_Hanasakicho,District_Hatsunecho,District_Hinodecho,District_Hommokuarai,District_Hommokucho,District_Hommokuhara,District_Hommokumakado,District_Hommokumanzaka,District_Hommokumidorigaoka,District_Hommokumotomachi,District_Hommokuosatocho,District_Hommokusannotani,District_Hommokuwada,District_Honcho,District_Hongocho,District_Horaicho,District_Ikebukuro,District_Isezakicho,District_Ishikawacho,District_Kaigandoori,District_Kashiwaba,District_Kitagatacho,District_Koganecho,District_Kominatocho,District_Kotobukicho,District_Mameguchidai,District_Matsukagecho,District_Minaminakadoori,District_Minatocho,District_Miyagawacho,District_Miyoshicho,District_Motohamacho,District_Motomachi,District_Mugitacho,District_Nakaodai,District_Negishiasahidai,District_Negishicho,District_Nihon-odori,District_Nishinoyacho,District_Nishitakenomaru,District_Nogecho,District_Ogicho,District_Okinacho,District_Onoecho,District_Otamachi,District_Sagiyama,District_Shin-yamashita,District_Sueyoshicho,District_Sumiyoshicho,District_Takenomaru,District_Takinoue,District_Terakubo,District_Tokiwacho,District_Uchikoshi,District_Uenocho,District_Wakabacho,District_Yaguchidai,District_Yamabukicho,District_Yamadacho,District_Yamamotocho,District_Yamashitacho,District_Yamatecho,District_Yamatocho,District_Yayoicho,District_Yoshidamachi,District_Yoshihamacho,Nearest_Station_Bandobashi,Nearest_Station_Bashamichi,Nearest_Station_Hinodecho,Nearest_Station_Isezakichojamachi,Nearest_Station_Ishikawacho,Nearest_Station_Kannai,Nearest_Station_Koganecho,Nearest_Station_Minatomirai,Nearest_Station_Motomachi/Chukagai,Nearest_Station_Negishi (Kanagawa),Nearest_Station_Nihon-Odori,Nearest_Station_None,Nearest_Station_Sakuragicho,Nearest_Station_Tobe,Nearest_Station_Yamate,Layout_1DK,Layout_1DK+S,Layout_1K,Layout_1K+S,Layout_1LDK,Layout_1LDK+S,Layout_1R,Layout_1R+S,Layout_2DK,Layout_2DK+S,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3LDK,Layout_3LDK+K,Layout_3LDK+S,Layout_3LK,Layout_4LDK,Layout_5LDK,Layout_Open Floor,Layout_Studio Apartment,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
