,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Gunma Prefecture,Municipality_Ota City,District_An-yojicho,District_Araicho,District_Besshocho,District_Dainogocho,District_Fujiagucho,District_Fujikuracho,District_Fukuzawacho,District_Furutocho,District_Hachimancho,District_Hamacho,District_Higashibesshocho,District_Higashihoncho,District_Higashiimaizumicho,District_Higashikanaicho,District_Higashinagaokacho,District_Higashishimmachi,District_Higashiyajimacho,District_Honcho,District_Horiguchicho,District_Hosoyacho,District_Ichibacho,District_Iidacho,District_Iizukacho,District_Ishibashicho,District_Ishiharacho,District_Iwamatsucho,District_Iwasegawacho,District_Izumicho,District_Josaicho,District_Kameokacho,District_Kamigodocho,District_Kamikobayashicho,District_Kanayamacho,District_Kasukawacho,District_Kitakanaicho,District_Kiyoharacho,District_Komaigicho,District_Kumanocho,District_Maruyamacho,District_Midoricho,District_Minamigaokacho,District_Minamiyajimacho,District_Motegicho,District_Musashijimacho,District_Nakanecho,District_Narizukacho,District_Niijimacho,District_Niinocho,District_Nishihoncho,District_Nishishimmachi,District_Nishiyajimacho,District_Nittaakaboricho,District_Nittahayakawacho,District_Nittaichinoicho,District_Nittaichinokuracho,District_Nittakamidanakacho,District_Nittakamiedacho,District_Nittakanaicho,District_Nittakizakicho,District_Nittakoganaicho,District_Nittamizukicho,District_Nittamuratacho,District_Nittanakaedacho,District_Nittaonecho,District_Nittashimodanakacho,District_Nittashimoedacho,District_Nittasorimachicho,District_Obaracho,District_Ojimacho,District_Okinocho,District_Okinogocho,District_Okubocho,District_Oshimacho,District_Rokusengokucho,District_Ryumaicho,District_Seradacho,District_Shimohamadacho,District_Shimokobayashicho,District_Shimotajimacho,District_Shindocho,District_Suehirocho,District_Suzukakecho,District_Tadakaricho,District_Takahayashihigashicho,District_Takahayashikitacho,District_Takahayashikotobukicho,District_Takahayashiminamicho,District_Takahayashinishicho,District_Takaramachi,District_Takazecho,District_Tenracho,District_Teraicho,District_Tomiwakacho,District_Tomizawacho,District_Toriyamacho,District_Toriyamakamicho,District_Toriyamanakacho,District_Toriyamashimocho,District_Tsuruudacho,District_Uchigashimacho,District_Uekinocho,District_Ushizawacho,District_Wakiyacho,District_Yabacho,District_Yabashimmachi,District_Yabuzukacho,District_Yamanokamicho,District_Yasuraokacho,District_Yoshizawacho,District_Yuracho,Nearest_Station_Azami,Nearest_Station_Hosoya (Gunma),Nearest_Station_Jiroenbashi,Nearest_Station_Kizaki,Nearest_Station_Kunisada,Nearest_Station_Niragawa,Nearest_Station_Nishikoizumi,Nearest_Station_Ota (Gunma),Nearest_Station_Ryumai,Nearest_Station_Sakaimachi,Nearest_Station_Sanmaibashi,Nearest_Station_Serada,Nearest_Station_Yabuduka,Nearest_Station_Yamamae,Nearest_Station_Yashuyamabe,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-city Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
