,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aichi Prefecture,"Municipality_Mizuho Ward,Nagoya City",District_Arasakicho,District_Daigicho,District_Daigishincho,District_Doichicho,District_Funabaracho,District_Gammichicho,District_Gunsuicho,District_Hagiyamacho,District_Hakuryucho,District_Hanamecho,District_Haruyamacho,District_Hasshotoori,District_Hatsuhicho,District_Heigocho,District_Himemiyacho,District_Hinatamachi,District_Hodencho,District_Honganjicho,District_Horitatoori,District_Ibaragicho,District_Ichiokacho,District_Idotacho,District_Inomotocho,District_Ishidacho,District_Ishikawacho,District_Kabutoyamacho,District_Kagitacho,District_Kamazukacho,District_Kameshirocho,District_Kamihocho,District_Kamimaecho,District_Kamisakacho,District_Kamiyamacho,District_Kashiwagicho,District_Katasakacho,District_Kawagishi,District_Kawagishicho,District_Kawasumicho,District_Kitaharacho,District_Komabacho,District_Maedacho,District_Makicho,District_Mamedacho,District_Marunecho,District_Matsusakaecho,District_Matsusonocho,District_Meizencho,District_Mikan-yamacho,District_Mitsurugicho,District_Mizuhotoori,District_Moronagacho,District_Murakamicho,District_Myoontoori,District_Naeshirocho,District_Nakanecho,District_Nakayamacho,District_Naoraicho,District_Nishinowaricho,District_Nishocho,District_Otabakocho,District_Otacho,District_Sakuramicho,District_Satsumacho,District_Sawataricho,District_Sekitoricho,District_Shimosakacho,District_Shimoyamacho,District_Shinkaicho,District_Shiojicho,District_Shirahanecho,District_Shirasunacho,District_Shogetsucho,District_Shunkocho,District_Sorocho,District_Sosakucho,District_Sugumocho,District_Suyamacho,District_Takatacho,District_Takedamachi,District_Takemicho,District_Takocho,District_Tamamizucho,District_Tanabetoori,District_Toeicho,District_Toyookatoori,District_Tsukatacho,District_Tsukudacho,District_Uchihamacho,District_Uchikatacho,District_Ukishimacho,District_Ushimakicho,District_Yanagaecho,District_Yatomicho,District_Yatomigaokacho,District_Yatomitoori,District_Yomeicho,District_Zendanacho,Nearest_Station_Aratamabashi,Nearest_Station_Atsuta,Nearest_Station_Horita (Meitetsu),Nearest_Station_Horita (Nagoyashiei),Nearest_Station_Irinaka,Nearest_Station_Jingumae,Nearest_Station_Mizuhoshiyakusho,Nearest_Station_Mizuhoundojohigashi,Nearest_Station_Mizuhoundojonishi,Nearest_Station_Myoondori,Nearest_Station_Sakurayama,Nearest_Station_Sogo Rehabilitation Center,Nearest_Station_Tokushige,Nearest_Station_Toyodahonmachi,Nearest_Station_Yagoto,Nearest_Station_Yobitsugi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
