,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Kyoto Prefecture,"Municipality_Ukyo Ward,Kyoto City",District_Hanazonokasugacho,District_Hanazonoyabunoshitacho,District_Narutakiondoyamacho,District_Narutakisagasonocho,District_Nishikyogokuazekatsucho,District_Nishikyogokudaimoncho,District_Nishikyogokuhamanomotocho,District_Nishikyogokuhigashiomarucho,District_Nishikyogokukitashozakaicho,District_Nishikyogokumamedacho,District_Nishikyogokunagamachi,District_Nishikyogokunakazawacho,District_Nishikyogokunishiikedacho,District_Nishikyogokunishiomarucho,District_Nishikyogokunodacho,District_Nishikyogokusuehirocho,District_Nishikyogokutokudaijidangodencho,District_Nishikyogokutsukudacho,District_Nishikyogokutsutsumishitacho,District_Omurotatemachi,District_Sagaasahicho,District_Sagafushiharacho,District_Sagahirosawagoshonouchicho,District_Sagahirosawaminamigebanocho,District_Sagahirosawaminaminocho,District_Sagaisenokamicho,District_Saganakadooricho,District_Saganakayamacho,District_Saganoakikaidocho,District_Saganohirakicho,District_Saganokaminokicho,District_Sagashinguucho,District_Sagatenryujiimahoricho,District_Sagatenryujikitatsukurimichicho,District_Sagatenryujinakajimacho,District_Sagayanagidacho,District_Saiin-yasuzukacho,District_Saiinhidericho,District_Saiinhigashiimadacho,District_Saiinhigashijunnaincho,District_Saiinhigashikaigawacho,District_Saiinhigashinakamizucho,District_Saiinhiramachi,District_Saiinhitsujisarucho,District_Saiinkamiimadacho,District_Saiinkogomecho,District_Saiinkotobukicho,District_Saiinkubotacho,District_Saiinkudencho,District_Saiinnishidacho,District_Saiinnishikaigawacho,District_Saiinnishimizosakicho,District_Saiinnishitakadacho,District_Saiinrokutandacho,District_Saiinshijobatacho,District_Saiinshimizucho,District_Saiinshimohanadacho,District_Saiinshun-eicho,District_Saiintakadacho,District_Saiintatsumicho,District_Saiintsukisocho,District_Tokiwafurugoshocho,District_Tokiwaontocho,District_Umegahatatakahanacho,District_Umezufushiharacho,District_Umezuhigashikamaeguchicho,District_Umezukandacho,District_Umezukitauracho,District_Umezuminamihirocho,District_Umezunakamuracho,District_Umezuonawabacho,District_Umezushirimizocho,District_Umezutokumarucho,District_Umezuuedacho,District_Utanooyashikicho,District_Uzumasahachiokacho,District_Uzumasahinouchicho,District_Uzumasainuicho,District_Uzumasakakiuchicho,District_Uzumasakatsuragicho,District_Uzumasakitarocho,District_Uzumasakyonomichicho,District_Uzumasamorigahigashicho,District_Uzumasamorigamaecho,District_Uzumasamoriganishicho,District_Uzumasashimokakudacho,District_Uzumasashimokeibucho,District_Uzumasatayabucho,District_Uzumasaumazukacho,District_Yamanouchimidodencho,District_Yamanouchinaemachi,District_Yamanouchiyamanoshitacho,District_Yamanouchiyorocho,Nearest_Station_Arashiyama (Hankyu),Nearest_Station_Arashiyama (Keifuku),Nearest_Station_Arisugawa,Nearest_Station_Enmachi,Nearest_Station_Hanazono (Kyoto),Nearest_Station_Kaikonoyashiro,Nearest_Station_Katabiranotsuji,Nearest_Station_Katsura,Nearest_Station_Kurumazakijinja,Nearest_Station_Matsuotaisha,Nearest_Station_Myoshinji,Nearest_Station_Nagaokatenjin,Nearest_Station_Narutaki,Nearest_Station_Nishikyogoku,Nearest_Station_Nishioji,Nearest_Station_Nishiojioike,Nearest_Station_Nishiojisanjo,Nearest_Station_None,Nearest_Station_Omuroninnaji,Nearest_Station_Randensaga,Nearest_Station_Randentenjingawa,Nearest_Station_Rokuoin,Nearest_Station_Sagaarashiyama,Nearest_Station_Saiin (Hankyu),Nearest_Station_Satsueisho-mae,Nearest_Station_Tanbaguchi,Nearest_Station_Tokiwa (Kyoto),Nearest_Station_Utano,Nearest_Station_Uzumasa (JR),Nearest_Station_Uzumasakoryuji,Nearest_Station_Uzumasatenjingawa,Nearest_Station_Yamanouchi (Kyoto),Layout_1DK,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1R,Layout_2DK,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4LDK,Layout_5LDK,Layout_5LDK+S,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
