,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hyogo Prefecture,"Municipality_Hyogo Ward,Kobe City",District_Aratacho,District_Ashiharadoori,District_Babacho,District_Chidoricho,District_Daidocho,District_Daikaidoori,District_Dezaikecho,District_Egeyamacho,District_Eizawacho,District_Ekimaedoori,District_Ekiminamidoori,District_Fukuwaracho,District_Funadaikucho,District_Gonomiyacho,District_Hamanakacho,District_Hamayamadoori,District_Hasakadoori,District_Higashidemachi,District_Higashiyamacho,District_Himurocho,District_Hiranocho,District_Hiyodorigoecho,District_Hommachi,District_Hyogocho,District_Imadezaikecho,District_Iriedoori,District_Ishiicho,District_Isonocho,District_Kajiyacho,District_Kamigioncho,District_Kamisanjocho,District_Kamisawadoori,District_Kandacho,District_Kasamatsudoori,District_Kikusuicho,District_Kimpeicho,District_Kiretocho,District_Kitasakasegawacho,District_Komatsudoori,District_Koyamacho,District_Kumanocho,District_Kusudanicho,District_Matsubaradoori,District_Matsumotodoori,District_Meiwadoori,District_Mikawaguchicho,District_Minamisakasegawacho,District_Minatocho,District_Minatogawacho,District_Minatoyamacho,District_Misakicho,District_Misakihommachi,District_Mitsuishidoori,District_Mizukidoori,District_Monguchicho,District_Nakamichidoori,District_Nishidemachi,District_Nishikamitachibanadoori,District_Nishitachibanadoori,District_Nishitamondoori,District_Ogawadoori,District_Oidoori,District_Sabiecho,District_Sannocho,District_Satoyamacho,District_Shichinomiyacho,District_Shimizucho,District_Shimmeicho,District_Shimogioncho,District_Shimosanjocho,District_Shimosawadoori,District_Shinkaichi,District_Susanodoori,District_Tennocho,District_Tsukamotodoori,District_Tsuyunocho,District_Umemotocho,District_Wadamiyadoori,District_Wadasakicho,District_Yabecho,District_Yoshidacho,District_Yukinogoshocho,District_Yumenocho,Nearest_Station_Chuoichibamae,Nearest_Station_Daikai,Nearest_Station_Hiyodorigoe,Nearest_Station_Hyogo,Nearest_Station_Kamisawa,Nearest_Station_Kobe (Hyogo),Nearest_Station_Kosokukobe,Nearest_Station_Minatogawakoen,Nearest_Station_Misakikoen,Nearest_Station_Nagata (Kobedentetsu),Nearest_Station_Okurayama (Hyogo),Nearest_Station_Shinkaichi,Nearest_Station_Wadamisaki,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
