,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Mie Prefecture,Municipality_Tsu City,District_Aioicho,District_Anochoano,District_Anochokawanishi,District_Anochokondoku,District_Anochokusawa,District_Anochomyohoji,District_Anochonoguchi,District_Anochooka,District_Anochoota,District_Anochootsuka,District_Anochoshimizu,District_Anochosone,District_Anochotabataueno,District_Anochotokanonji,District_Anochotoshima,District_Anochotsurabe,District_Anochouchida,District_Anotsudai,District_Antocho,District_Aobadai,District_Atagocho,District_Chuo,District_Daimon,District_Edobashi,District_Fujiedacho,District_Fujikata,District_Geinochokitakoyama,District_Geinochomukumoto,District_Hadokorocho,District_Hakatacho,District_Handa,District_Hatcho,District_Hekicho,District_Higashifurukawacho,District_Higashimarunouchi,District_Hisaiaikawacho,District_Hisaifujigaokacho,District_Hisaihigashitakatomachi,District_Hisaihommachi,District_Hisaiibacho,District_Hisaiidoyamacho,District_Hisaikarasugicho,District_Hisaikitaguchicho,District_Hisaikonombecho,District_Hisaimochikawacho,District_Hisaimotomachi,District_Hisaimyojincho,District_Hisainakamachi,District_Hisaininomachi,District_Hisainishitakatomachi,District_Hisainoguchicho,District_Hisainomuracho,District_Hisaisakuragaokacho,District_Hisaisayamachi,District_Hisaishimmachi,District_Hisaiteramachi,District_Hisaiyorozumachi,District_Hommachi,District_Ishinden-ogoso,District_Ishindencho,District_Ishindenhirano,District_Ishindenkozubeta,District_Ishindennakano,District_Ishindentoyono,District_Iwata,District_Kaigancho,District_Kambe,District_Kamibezaicho,District_Kamihamacho,District_Kannonjicho,District_Kanocho,District_Karasucho,District_Katadashibukurocho,District_Katadashimmachi,District_Kawagechochisatogaoka,District_Kawagechoeno,District_Kawagechohamada,District_Kawagechohigashichisato,District_Kawagechoisshiki,District_Kawagechokageshige,District_Kawagechokitakuroda,District_Kawagechomorinomachi,District_Kawagechonakabebbo,District_Kawagechonakaze,District_Kawagechonishichisato,District_Kawakatacho,District_Kawazoecho,District_Kitamachitsu,District_Kitamarunouchi,District_Kobecho,District_Komeicho,District_Kotobukicho,District_Kotsukuricho,District_Kumozuhongocho,District_Kumozuigurazucho,District_Kumozunagatsunecho,District_Kumozushimanukicho,District_Kurimakogawacho,District_Kurimamachiyacho,District_Kurimanakayamacho,District_Makicho,District_Marunouchi,District_Marunouchiyoseicho,District_Midorigaoka,District_Mikawacho,District_Minamichuo,District_Minamigaoka,District_Minamikoji,District_Minamimarunouchi,District_Minamishimmachi,District_Minatomachi,District_Nagaokacho,District_Nakagawara,District_Ninomicho,District_Nishifurukawacho,District_Nishimarunouchi,District_Noda,District_Nosocho,District_Obune,District_Okura,District_Oshikabecho,District_Otanicho,District_Otobe,District_Ozatokawakitacho,District_Ozatokubotacho,District_Ozatomutsuaicho,District_Ozatonodacho,District_Ozatoyamamurocho,District_Ozonocho,District_Saiwaicho,District_Sakaemachi,District_Sakurabashi,District_Sakuradacho,District_Shibumicho,District_Shimazakicho,District_Shimmachi,District_Shiratsukacho,District_Shiroyama,District_Shuseicho,District_Suehirocho,District_Takajaya,District_Takajayakomoricho,District_Takanoocho,District_Takasucho,District_Tarumi,District_Toriicho,District_Toyogaoka,District_Tsuoki,District_Wakebe,District_Yawatachotsu,District_Yorozumachitsu,District_Yumegaoka,Nearest_Station_Akogi,Nearest_Station_Chisato (Mie),Nearest_Station_Edobashi,Nearest_Station_Higashiishinden,Nearest_Station_Hisai,Nearest_Station_Iseueno,Nearest_Station_Ishinden,Nearest_Station_Isoyama,Nearest_Station_Kameyama (Mie),Nearest_Station_Kawage,Nearest_Station_Kawaitakaoka,Nearest_Station_Minamigaoka,Nearest_Station_Momozono,Nearest_Station_Shimonosho,Nearest_Station_Shiratsuka,Nearest_Station_Takachaya,Nearest_Station_Takadahonzan,Nearest_Station_Toyotsuueno,Nearest_Station_Tsu,Nearest_Station_Tsushinmachi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
