,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Tokyo,Municipality_Hachioji City,District_Akatsukicho,District_Asahicho,District_Azumacho,District_Bessho,District_Daimachi,District_Dairakujimachi,District_Fujimicho,District_Hachimancho,District_Hatsuzawamachi,District_Hazamamachi,District_Higashiasakawamachi,District_Higashinakano,District_Hiraokacho,District_Hiyoshicho,District_Honcho,District_Hongocho,District_Horinouchi,District_Hyoe,District_Inumemachi,District_Ishikawamachi,District_Izumicho,District_Kamiichibukatamachi,District_Kamikawamachi,District_Kamiongatamachi,District_Kamiyugi,District_Kanoyamachi,District_Kashima,District_Kasumimachi,District_Katakuramachi,District_Kawaguchimachi,District_Kawamachi,District_Kinugaoka,District_Kitanodai,District_Kitanomachi,District_Kiyokawacho,District_Kobikimachi,District_Komiyamachi,District_Koshino,District_Koyasumachi,District_Kuboyamacho,District_Kunugidamachi,District_Maruyamacho,District_Matsugaya,District_Matsugi,District_Mejirodai,District_Midoricho,District_Minamiasakawamachi,District_Minamicho,District_Minamino,District_Minamiosawa,District_Minamishincho,District_Misakicho,District_Mitsuidai,District_Miyamacho,District_Miyashitamachi,District_Motohachiojimachi,District_Motohongocho,District_Motoyokoyamacho,District_Myojincho,District_Nagabusamachi,District_Naganumamachi,District_Nakacho,District_Nakanokamicho,District_Nakanomachi,District_Nakanosanno,District_Nakayama,District_Namikicho,District_Nan-yodai,District_Nanakuni,District_Naraharamachi,District_Nibukatamachi,District_Nishiasakawamachi,District_Nishikatakura,District_Nishiterakatamachi,District_Ofunemachi,District_Oiwakecho,District_Okadomachi,District_Otsuka,District_Owadamachi,District_Oyamachi,District_Oyokocho,District_Sandamachi,District_Sanyumachi,District_Sennincho,District_Shimoongatamachi,District_Shimoyugi,District_Shincho,District_Shiroyamate,District_Suwamachi,District_Tairamachi,District_Takakuramachi,District_Takaomachi,District_Takiyamamachi,District_Tamachi,District_Tangimachi,District_Tatemachi,District_Tenjincho,District_Teradamachi,District_Teramachi,District_Tobukimachi,District_Todorimachi,District_Uchikoshimachi,District_Uenomachi,District_Umetsubomachi,District_Uratakaomachi,District_Utsukimachi,District_Utsunukimachi,District_Yagicho,District_Yamatamachi,District_Yanomachi,District_Yarimizu,District_Yokamachi,District_Yokokawamachi,District_Yokoyamacho,District_Yorozucho,District_Yotsuyamachi,Nearest_Station_Aihara,Nearest_Station_Akigawa,Nearest_Station_Chuodaigaku/Meiseidaigaku,Nearest_Station_Hachioji,Nearest_Station_Hachiojiminamino,Nearest_Station_Hashimoto (Kanagawa),Nearest_Station_Hazama,Nearest_Station_Hino (Tokyo),Nearest_Station_Hirayamajoshikoen,Nearest_Station_Katakura,Nearest_Station_Keiohachioji,Nearest_Station_Keiohorinouchi,Nearest_Station_Keiokatakura,Nearest_Station_Keiotama Center,Nearest_Station_Kitahachioji,Nearest_Station_Kitano (Tokyo),Nearest_Station_Komiya,Nearest_Station_Matsugaya,Nearest_Station_Mejirodai,Nearest_Station_Minamiosawa,Nearest_Station_Naganuma (Tokyo),Nearest_Station_Nishihachioji,Nearest_Station_Otsuka/Teikyodaigaku,Nearest_Station_Takao (Tokyo),Nearest_Station_Takaosanguchi,Nearest_Station_Tamasakai,Nearest_Station_Toyota,Nearest_Station_Yamada (Tokyo),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
