,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Tokyo,Municipality_Nerima Ward,District_Asahicho,District_Asahigaoka,District_Doshida,District_Fujimidai,District_Hayamiya,District_Hazawa,District_Heiwadai,District_Higashioizumi,District_Hikarigaoka,District_Hikawadai,District_Kamishakujii,District_Kamishakujiiminamicho,District_Kasugacho,District_Kitamachi,District_Kotakecho,District_Koyama,District_Miharadai,District_Minamioizumi,District_Minamitanaka,District_Nakamura,District_Nakamurakita,District_Nakamuraminami,District_Nerima,District_Nishiki,District_Nishioizumi,District_Nukui,District_Oizumigakuencho,District_Oizumimachi,District_Sakaecho,District_Sakuradai,District_Sekimachihigashi,District_Sekimachikita,District_Sekimachiminami,District_Shakujiidai,District_Shakujiimachi,District_Shimoshakujii,District_Tagara,District_Takamatsu,District_Takanodai,District_Tatenocho,District_Toyotamakami,District_Toyotamakita,District_Toyotamaminami,District_Toyotamanaka,District_Yahara,Nearest_Station_Chikatetsuakatsuka,Nearest_Station_Chikatetsunarimasu,Nearest_Station_Ekoda,Nearest_Station_Fujimidai,Nearest_Station_Heiwadai (Tokyo),Nearest_Station_Higashifushimi,Nearest_Station_Hikarigaoka,Nearest_Station_Hikawadai,Nearest_Station_Hoya,Nearest_Station_Iogi,Nearest_Station_Kamiigusa,Nearest_Station_Kamiitabashi,Nearest_Station_Kamishakujii,Nearest_Station_Kasuga (Tokyo),Nearest_Station_Kichijoji,Nearest_Station_Kotakemukaihara,Nearest_Station_Musashiseki,Nearest_Station_Nakamurabashi,Nearest_Station_Narimasu,Nearest_Station_Nerima,Nearest_Station_Nerimakasugacho,Nearest_Station_Nerimatakanodai,Nearest_Station_Nogata,Nearest_Station_Numabukuro,Nearest_Station_Oizumigakuen,Nearest_Station_Saginomiya,Nearest_Station_Sakuradai (Tokyo),Nearest_Station_Shakujiikoen,Nearest_Station_Shimoakatsuka,Nearest_Station_Shimoigusa,Nearest_Station_Shinegota,Nearest_Station_Shinsakuradai,Nearest_Station_Tobunerima,Nearest_Station_Toritsukasei,Nearest_Station_Toshimaen,Nearest_Station_Wakoshi,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1R,Layout_1R+S,Layout_2DK,Layout_2DK+S,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_2LK,Layout_3DK,Layout_3DK+S,Layout_3K,Layout_3LDK,Layout_3LDK+S,Layout_3LK,Layout_4DK,Layout_4LDK,Layout_5LDK,Layout_6LDK,Layout_Duplex,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
