,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hyogo Prefecture,"Municipality_Kita Ward,Kobe City",District_Aobadai,District_Arimacho,District_Arinocho,District_Arinodai,District_Arinonakamachi,District_Dojocho,District_Fujiwaradaikitamachi,District_Fujiwaradaiminamimachi,District_Fujiwaradainakamachi,District_Hanayamadai,District_Hanayamanakaodai,District_Hatacho,District_Higashiarinodai,District_Higashioike,District_Hinomine,District_Hiyodoridai,District_Hiyodoridaiminamimachi,District_Izumidai,District_Kanokodaikitamachi,District_Kanokodaiminamimachi,District_Karatodai,District_Karatorokkodai,District_Kashiodai,District_Katsuragi,District_Kimikagecho,District_Kitagoyo,District_Koeidai,District_Koryocho,District_Koyocho,District_Kozudai,District_Kyoji,District_Matsugaecho,District_Matsumiyadai,District_Midorimachi,District_Minamigoyo,District_Nagaocho,District_Nakazatocho,District_Naruko,District_Nishioike,District_Nishiyama,District_Ogocho,District_Oguradai,District_Ohara,District_Oikemiyamadai,District_Owakidai,District_Sakurashimmachi,District_Seiwadai,District_Shobugaoka,District_Soyamacho,District_Sugiodai,District_Suzurandaihigashimachi,District_Suzurandaikitamachi,District_Suzurandaiminamimachi,District_Suzurandainishimachi,District_Tanigamiminamimachi,District_Tanigaminishimachi,District_Tsukushigaoka,District_Wakabadai,District_Yamadacho,District_Yamadachoharano,District_Yamadachokamitanigami,District_Yamadachonaka,District_Yamadachoobu,District_Yamadachoshimotanigami,Nearest_Station_Arimaguchi,Nearest_Station_Arimaonsen,Nearest_Station_Dojo,Nearest_Station_Dojominamiguchi,Nearest_Station_Flower Town,Nearest_Station_Gosha,Nearest_Station_Hanayama,Nearest_Station_Hiyodorigoe,Nearest_Station_Hyogo,Nearest_Station_Karatodai,Nearest_Station_Kitasuzurandai,Nearest_Station_Maruyama (Hyogo),Nearest_Station_Minotani,Nearest_Station_Myohoji (Hyogo),Nearest_Station_Nagata (Kobedentetsu),Nearest_Station_Niro,Nearest_Station_Nishinomiyanajio,Nearest_Station_Nishisuzurandai,Nearest_Station_None,Nearest_Station_Oike,Nearest_Station_Okaba,Nearest_Station_Shintetsudojo,Nearest_Station_Shintetsurokko,Nearest_Station_Suzurandai,Nearest_Station_Suzurandainishiguchi,Nearest_Station_Tanigami,Nearest_Station_Taoji,Nearest_Station_Yamanomichi,Nearest_Station_Yokoyama (Hyogo),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None,Region_Commercial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
