,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Ishikawa Prefecture,Municipality_Kanazawa City,District_Arimatsu,District_Asahimachi,District_Awagasakimachi,District_Chuodorimachi,District_Ekinishihommachi,District_Enkoji,District_Fukuromachi,District_Fushimidai,District_Fushimishimmachi,District_Heiwamachi,District_Higashimikagemachi,District_Higashiyama,District_Hikosomachi,District_Hirooka,District_Hokojimachi,District_Hommachi,District_Hondamachi,District_Horikawashimmachi,District_Hosai,District_Irie,District_Ishibiki,District_Itoda,District_Itodashimmachi,District_Izumi,District_Izumigaoka,District_Izumihommachi,District_Izuminodemachi,District_Izuminomachi,District_Izumomachi,District_Jikkemmachi,District_Jinguujimachi,District_Jonan,District_Juichiyamachi,District_Kamiaraya,District_Kanaiwahigashi,District_Kanda,District_Kasaichimachi,District_Kasamai,District_Kasamaihommachi,District_Kasugamachi,District_Katamachi,District_Kenrokumotomachi,District_Kikugawa,District_Kitayasue,District_Kobu,District_Kodatsuno,District_Konohanamachi,District_Koshomachi,District_Kuroda,District_Kyomachi,District_Magiramachi,District_Mamedahommachi,District_Masuizumi,District_Midorigaoka,District_Mikagemachi,District_Morinosato,District_Motomachi,District_Nagamachi,District_Nagasaka,District_Nagata,District_Nakamuramachi,District_Namikimachi,District_Naoemachi,District_Naruwa,District_Nishiizumi,District_Nishikimachi,District_Nomachi,District_Ogimachi,District_Oshino,District_Otemachi,District_Owaricho,District_Oyamamachi,District_Sainen,District_Saiwaimachi,District_Sakuradamachi,District_Sanjamachi,District_Satomicho,District_Shimbohon,District_Shimotsutsumicho,District_Shinkanda,District_Shintatemachi,District_Shiragikucho,District_Shoeimachi,District_Showamachi,District_Takaokamachi,District_Takaramachi,District_Takayanagimachi,District_Tamagawacho,District_Teramachi,District_Togashi,District_Tsuchishimizu,District_Wakahinomachi,District_Wakakusamachi,District_Waridashimachi,District_Yamashina,District_Yasuecho,District_Yayoi,District_Yokaichi,District_Yokaichidemachi,District_Yokogawa,District_Yonaizumimachi,District_Zaimokucho,Nearest_Station_Awagasaki,Nearest_Station_Higashikanazawa,Nearest_Station_Kanazawa,Nearest_Station_Kurikara,Nearest_Station_Morimoto,Nearest_Station_Nishiizumi,Nearest_Station_Nishikanazawa,Nearest_Station_Nomachi,Nearest_Station_None,Nearest_Station_Nonoichi (JR),Nearest_Station_Oshino,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1R,Layout_2DK,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3K,Layout_3LDK,Layout_4DK,Layout_4LDK,Layout_5LDK,Layout_7LDK,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
