,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Niigata Prefecture,Municipality_Nagaoka City,District_Akebono,District_Amagashima,District_Amaikemachi,District_Aobadai,District_Aramachi,District_Asahi,District_Asahimachi,District_Asahioka,District_Asodamachi,District_Atago,District_Chiyoecho,District_Daimachi,District_Doai,District_Fujisawa,District_Fukasawamachi,District_Fukumichimachi,District_Fukuromachi,District_Fukushimamachi,District_Fukutomachi,District_Fukuyamamachi,District_Fukuzumi,District_Gakkocho,District_Gejomachi,District_Gofukumachi,District_Gotandamachi,District_Hachibusemachi,District_Hanazono,District_Hanazonohigashi,District_Hanazonominami,District_Hasugata,District_Heijima,District_Higashiaramachi,District_Higashigaoka,District_Higashikanda,District_Higashikawaguchi,District_Higashimiyauchimachi,District_Higashisakae,District_Higashisakanouemachi,District_Higashizao,District_Hojimachi,District_Honcho,District_Horigane,District_Hoshiba,District_Hyakusokumachi,District_Iijima,District_Ikenoshima,District_Imai,District_Inabamachi,District_Inaho,District_Inahominami,District_Ishiuchi,District_Iwano,District_Izumi,District_Joganjimachi,District_Jojomachi,District_Jomyomachi,District_Jonaicho,District_Jooka,District_Kakimachi,District_Kamagashima,District_Kamazawamachi,District_Kamiiwai,District_Kamikashiide,District_Kamimaejima,District_Kamimaejimamachi,District_Kaminomachi,District_Kaminozokimachi,District_Kaminozokimachinishi,District_Kamitomioka,District_Kamiya,District_Kanamecho,District_Kanazawa,District_Kandamachi,District_Kanefusa,District_Kanemachi,District_Kantomachi,District_Kashiwacho,District_Kasuga,District_Katadamachi,District_Katsubomachi,District_Kawaguchinakayama,District_Kawaguchiushigashima,District_Kawanegawamachi,District_Kawasaki,District_Kawasakimachi,District_Kesajiro,District_Kibogaoka,District_Kibogaokaminami,District_Kitamachi,District_Kitayama,District_Kitazonomachi,District_Koshijinakajima,District_Koshijinakazawa,District_Koshoji,District_Kotobuki,District_Kotohira,District_Koyo,District_Kozonemachi,District_Kusozu,District_Machidamachi,District_Maeda,District_Magariaramachi,District_Makifuchi,District_Makijima,District_Makijimamachi,District_Makiyamamachi,District_Mappo,District_Matsuba,District_Midoricho,District_Minamimachi,District_Minaminanokamachi,District_Misawa,District_Mishimashimbo,District_Misono,District_Mitsugoya,District_Miyabara,District_Miyajimachi,District_Miyamotohigashikatamachi,District_Miyamotomachi,District_Miyasakae,District_Miyauchi,District_Miyazawa,District_Miyazeki,District_Mizuanamachi,District_Mizunashimachi,District_Mizusawa,District_Muramatsumachi,District_Nagacho,District_Nagakura,District_Nagakuramachi,District_Nagakuraminamimachi,District_Nagakuranishimachi,District_Nagaminemachi,District_Nagata,District_Nakagoya,District_Nakajima,District_Nakanonaka,District_Nakanoshima,District_Nakanukimachi,District_Nakase,District_Nakazawa,District_Nakazawamachi,District_Nanokamachi,District_Nekogoya,District_Niibo,District_Nirebara,District_Nishiaramachi,District_Nishikandamachi,District_Nishikawaguchi,District_Nishiki,District_Nishimiyauchi,District_Nishisenju,District_Nishizao,District_Nissekicho,District_Ogino,District_Ojimahoncho,District_Ojimashimmachi,District_Okawado,District_Okita,District_Okuchi,District_Omachi,District_Omagatoshinden,District_Omotemachi,District_Otoyoshimachi,District_Oyama,District_Oyazawamachi,District_Ozumimachi,District_Ozumimishimadanimachi,District_Ozumitashiromachi,District_Raikoji,District_Saiwaicho,District_Saizuhigashimachi,District_Saizuminamimachi,District_Sakaecho,District_Sakanouemachi,District_Sakon,District_Sanwa,District_Sasazaki,District_Sawada,District_Sekiharahigashimachi,District_Sekiharamachi,District_Sekiharaminami,District_Sekiharanishimachi,District_Senju,District_Senzai,District_Settaya,District_Settayamachi,District_Shimada,District_Shimogejo,District_Shimogejomachi,District_Shimoyama,District_Shimoyanagi,District_Shinano,District_Shingumimachi,District_Shinsakaecho,District_Shioaramachi,District_Shiromaru,District_Showa,District_Suehiro,District_Suginomori,District_Suidocho,District_Sumiyoshi,District_Sumonzakimachi,District_Suyoshimachi,District_Taira,District_Takamachi,District_Takami,District_Takamimachi,District_Takanomachi,District_Takara,District_Takashimamachi,District_Takinoshitamachi,District_Takiyamachi,District_Tenjimmachi,District_Terajimamachi,District_Tochibori,District_Tochioaramachi,District_Tochioharamachi,District_Tochiohoncho,District_Tochioizumi,District_Tochiomachi,District_Tochioonomachi,District_Tochioyamadacho,District_Tonomachi,District_Tookamachi,District_Torigoe,District_Toyodamachi,District_Toyozumemachi,District_Tsutsumicho,District_Uenoharamachi,District_Ura,District_Urasemachi,District_Uwanumashinden,District_Wakakusamachi,District_Wakinomachi,District_Wataribamachi,District_Watarimachi,District_Yachi,District_Yamada,District_Yanagiharamachi,District_Yoitamachienishi,District_Yoitamachihigashiyoita,District_Yoitamachihirono,District_Yoitamachimotoyoita,District_Yoitamachishiroyama,District_Yoitamachitsutaichi,District_Yoitamachiyoita,District_Yokodai,District_Yokomakuramachi,District_Yoshizaki,District_Yumicho,District_Yutaka,District_Yuukyucho,District_Zao,Nearest_Station_Echigoiwatsuka,Nearest_Station_Echigokawaguchi,Nearest_Station_Echigotakiya,Nearest_Station_Kariwa,Nearest_Station_Kitanagaoka,Nearest_Station_Maekawa,Nearest_Station_Mitsuke,Nearest_Station_Miyauchi (Niigata),Nearest_Station_Nagaoka,Nearest_Station_None,Nearest_Station_Oshikiri,Nearest_Station_Raikoji,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
