,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Mie Prefecture,Municipality_Suzuka City,District_Akinagacho,District_Akosocho,District_Dohaku,District_Dohakucho,District_Ejimacho,District_Ejimadai,District_Ejimahommachi,District_Fukamizocho,District_Hanagawacho,District_Hayasaki,District_Hazecho,District_Hidacho,District_Higashiasahigaoka,District_Higashiejimacho,District_Higashiisoyama,District_Higashishonaicho,District_Higashitamagakicho,District_Hiranocho,District_Hirata,District_Hiratahigashimachi,District_Hiratahommachi,District_Hiratashimmachi,District_Hirosecho,District_Ichinomiyacho,District_Iinojikecho,District_Ikedacho,District_Ino,District_Inocho,District_Inokoganeen,District_Inonishi,District_Inoshioya,District_Ishigaki,District_Ishiyakushicho,District_Isoyama,District_Jike,District_Jikecho,District_Jishimachi,District_Jiyugaoka,District_Kambe,District_Kambehondamachi,District_Kamimida,District_Kasado,District_Kasadocho,District_Kidacho,District_Kishiokacho,District_Kitaejimacho,District_Kitahorie,District_Kitanagocho,District_Kitatamagakicho,District_Kocho,District_Kokubucho,District_Koriyamacho,District_Mihatacho,District_Mikkaichi,District_Mikkaichiminami,District_Minamiasahigaoka,District_Minamiejimacho,District_Minamihorie,District_Minamitamagakicho,District_Minamiwakamatsucho,District_Misonocho,District_Miyakecho,District_Nagasawacho,District_Nagoasahimachi,District_Nagosakaemachi,District_Nagoshimmachi,District_Nakaasahigaoka,District_Nakaejimacho,District_Nakamida,District_Nakazekocho,District_Nishijo,District_Nishijocho,District_Nishishonaicho,District_Nishitamagakicho,District_Nomachihigashi,District_Nomachiminami,District_Nomachinaka,District_Nomachinishi,District_Nombe,District_Odacho,District_Oike,District_Oiwakecho,District_Okada,District_Okubocho,District_Sakurajimacho,District_Sanjo,District_Sanjocho,District_Shimomida,District_Shimookubocho,District_Shiroko,District_Shirokocho,District_Shirokoekimae,District_Shirokohommachi,District_Shonocho,District_Shonohayama,District_Shonokyoshin,District_Suehirohigashi,District_Suehirokita,District_Suehirominami,District_Suehironishi,District_Suka,District_Sumiyoshi,District_Sumiyoshicho,District_Suzuka-heights,District_Takaokacho,District_Takaokadai,District_Takatsukacho,District_Takeno,District_Takenocho,District_Tokudacho,District_Tomiya,District_Tsubakiichimiyacho,District_Tsugacho,District_Uedacho,District_Wakamatsuhigashi,District_Wakamatsukita,District_Wakamatsunaka,District_Wakamatsunishi,District_Yabase,District_Yamabecho,District_Yamamotocho,District_Yanagicho,District_Yasuzukacho,District_Yuge,District_Yugecho,Nearest_Station_Chiyozaki,Nearest_Station_Hiratacho,Nearest_Station_Idagawa,Nearest_Station_Isewakamatsu,Nearest_Station_Isoyama,Nearest_Station_Kasado,Nearest_Station_Kawano,Nearest_Station_Kawarada,Nearest_Station_Kusu,Nearest_Station_Mida,Nearest_Station_Mikkaichi,Nearest_Station_Nagonoura,Nearest_Station_Nakaseko,Nearest_Station_Shimonosho,Nearest_Station_Shiroko,Nearest_Station_Suzuka,Nearest_Station_Suzuka Circuit Ino,Nearest_Station_Suzukashi,Nearest_Station_Tamagaki,Nearest_Station_Tokuda (Mie),Nearest_Station_Tsuzumigaura,Nearest_Station_Yanagi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
