,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Tokyo,Municipality_Shinjuku Ward,District_Aizumicho,District_Akagishitamachi,District_Arakicho,District_Babashitacho,District_Bentencho,District_Daikyocho,District_Enokicho,District_Fukuromachi,District_Funamachi,District_Haraikatamachi,District_Haramachi,District_Higashienokicho,District_Higashigokencho,District_Hyakunincho,District_Ichigayadaimachi,District_Ichigayafunagawaramachi,District_Ichigayahommuracho,District_Ichigayakagacho,District_Ichigayakoracho,District_Ichigayanakanocho,District_Ichigayasadoharacho,District_Ichigayasanaicho,District_Ichigayatamachi,District_Ichigayayakuojimachi,District_Ichigayayamabushicho,District_Ichigayayanagicho,District_Iwatocho,District_Kabukicho,District_Kagurazaka,District_Kaitaicho,District_Kamiochiai,District_Katamachi,District_Kawadacho,District_Kikuicho,District_Kitamachi,District_Kitashinjuku,District_Kitayamabushicho,District_Minamicho,District_Minamienokicho,District_Minamimotomachi,District_Minamiyamabushicho,District_Naitomachi,District_Nakacho,District_Nakai,District_Nakaochiai,District_Nakazatocho,District_Nandomachi,District_Nijikkimachi,District_Nishigokencho,District_Nishiochiai,District_Nishishinjuku,District_Nishiwaseda,District_Okubo,District_Saikumachi,District_Samoncho,District_Shimomiyabicho,District_Shimoochiai,District_Shin-ogawamachi,District_Shinanomachi,District_Shinjuku,District_Shiroganecho,District_Sugacho,District_Suidocho,District_Sumiyoshicho,District_Takadanobaba,District_Tansumachi,District_Tenjincho,District_Tomihisacho,District_Totsukamachi,District_Toyama,District_Tsukijimachi,District_Tsukudohachimancho,District_Wakaba,District_Wakamatsucho,District_Wakamiyacho,District_Wasedamachi,District_Wasedaminamicho,District_Wasedatsurumakicho,District_Yamabukicho,District_Yaraicho,District_Yochomachi,District_Yokoteramachi,District_Yotsuya,District_Yotsuyahonshiocho,District_Yotsuyasakamachi,District_Yotsuyasanecho,Nearest_Station_Akebonobashi,Nearest_Station_Araiyakushimae,Nearest_Station_Edogawabashi,Nearest_Station_Hatsudai,Nearest_Station_Higashinagasaki,Nearest_Station_Higashinakano,Nearest_Station_Higashishinjuku,Nearest_Station_Ichigaya,Nearest_Station_Iidabashi,Nearest_Station_Kagurazaka,Nearest_Station_Kokuritsukyogijo,Nearest_Station_Mejiro,Nearest_Station_Nakai,Nearest_Station_Nakanosakaue,Nearest_Station_Nishishinjuku,Nearest_Station_Nishishinjuku 5-chome,Nearest_Station_Nishiwaseda,Nearest_Station_None,Nearest_Station_Ochiai (Tokyo),Nearest_Station_Ochiaiminaminagasaki,Nearest_Station_Okubo (Tokyo),Nearest_Station_Omokagebashi,Nearest_Station_Seibushinjuku,Nearest_Station_Sendagaya,Nearest_Station_Shiinamachi,Nearest_Station_Shimoochiai,Nearest_Station_Shin-okubo,Nearest_Station_Shinanomachi,Nearest_Station_Shinegota,Nearest_Station_Shinjuku,Nearest_Station_Shinjuku 3-chome,Nearest_Station_Shinjukugyoenmae,Nearest_Station_Shinjukunishiguchi,Nearest_Station_Takadanobaba,Nearest_Station_Tochomae,Nearest_Station_Ushigomekagurazaka,Nearest_Station_Ushigomeyanagicho,Nearest_Station_Wakamatsukawada,Nearest_Station_Waseda (Metro),Nearest_Station_Waseda (Toden),Nearest_Station_Yotsuya,Nearest_Station_Yotsuya 3-chome,Layout_1DK,Layout_1DK+S,Layout_1K,Layout_1K+S,Layout_1LDK,Layout_1LDK+S,Layout_1LK,Layout_1R,Layout_2DK,Layout_2DK+S,Layout_2K,Layout_2K+S,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3K,Layout_3LDK,Layout_3LDK+S,Layout_4K,Layout_4LDK,Layout_4LDK+S,Layout_5LDK,Layout_5LDK+S,Layout_6DK,Layout_7LDK,Layout_Open Floor,Layout_Studio Apartment,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
