,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aichi Prefecture,"Municipality_Midori Ward,Nagoya City",District_Aibarago,District_Aikawa,District_Akamatsu,District_Aoyama,District_Arimatsu,District_Arimatsuatago,District_Arimatsucho Oaza Arimatsu,District_Arimatsucho Oaza Okehazama,District_Arimatsumakuyama,District_Arimatsuminami,District_Arimatsusanchoyama,District_Asahide,District_Bunkyuyama,District_Fujizuka,District_Higashikaminokura,District_Hirakogaoka,District_Hiratekita,District_Hirateminami,District_Hisakata,District_Horagai,District_Hosoguchi,District_Hyogo,District_Ikegamidai,District_Jonoyama,District_Kagamida,District_Kagoyama,District_Kamakuradai,District_Kamegahora,District_Kamiasahi,District_Kaminokura,District_Kamisawa,District_Kobutsume,District_Konarumi,District_Kosaka,District_Kurasaka,District_Kurosawadai,District_Mambayama,District_Matsuganedai,District_Minamiodaka,District_Mizuhiro,District_Momoyama,District_Morinosato,District_Moronoki,District_Mototokushige,District_Naganecho,District_Nanryo,District_Narukocho,District_Narumicho,District_Naruoka,District_Nishikaminokura,District_Norikura,District_Nozuecho,District_Odakacho,District_Odakadai,District_Ogatayama,District_Okehazama,District_Okehazamakirito,District_Okehazamakita,District_Okehazamamakiyama,District_Okehazamaminami,District_Okehazamamorimae,District_Okehazamanishi,District_Okehazamashimizuyama,District_Okehazamashimme,District_Okehazamauenoyama,District_Oneyama,District_Oshimizu,District_Oshimizuhigashi,District_Oshimizunishi,District_Ozakiyama,District_Rokuden,District_Ryokkadai,District_Sakaimatsu,District_Sakunoyamacho,District_Sakyoyama,District_Shihongi,District_Shikayama,District_Shimizuyama,District_Shinonokaze,District_Shiomigaoka,District_Shirotsuchi,District_Sone,District_Sunada,District_Taishi,District_Taishogane,District_Takanedai,District_Takaneyama,District_Takejicho,District_Takinomizu,District_Tokushige,District_Torisumi,District_Tsurugasawa,District_Ubakoyama,District_Umesato,District_Urasato,District_Urushiyama,District_Wakata,District_Yatsumatsu,District_Yokobukicho,Nearest_Station_Aioiyama,Nearest_Station_Akaike (Aichi),Nearest_Station_Aratamabashi,Nearest_Station_Arimatsu,Nearest_Station_Chukyokeibajomae,Nearest_Station_Hara (Aichi),Nearest_Station_Hirabari,Nearest_Station_Kamisawa,Nearest_Station_Kyowa,Nearest_Station_Minamioodaka,Nearest_Station_Mizuhoundojonishi,Nearest_Station_Motohoshizaki,Nearest_Station_Narukokita,Nearest_Station_Narumi,Nearest_Station_Nawa (Aichi),Nearest_Station_Nonami,Nearest_Station_Odaka,Nearest_Station_Sakyoyama,Nearest_Station_Tokushige,Nearest_Station_Tsurumai,Nearest_Station_Zengo,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings including valueless house,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
