,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aichi Prefecture,"Municipality_Minami Ward,Nagoya City",District_Aharacho,District_Akatsubocho,District_Chikamatoori,District_Chuji,District_Daidocho,District_Dotokukitamachi,District_Dotokushimmachi,District_Dotokutori,District_Dozencho,District_Gembeecho,District_Gojocho,District_Hakusuicho,District_Hakuuncho,District_Hamadacho,District_Higashimatabeecho,District_Himurocho,District_Hirako,District_Honjitoori,District_Honjocho,District_Hoshimiyacho,District_Hoshizaki,District_Hoshizakicho,District_Hoshizonocho,District_Hoshocho,District_Iwatocho,District_Kafukuhontoori,District_Kaizukacho,District_Kakeage,District_Kamihamacho,District_Kamimatsucho,District_Kanamecho,District_Kannoncho,District_Kasaderacho,District_Kasubatacho,District_Kasuganocho,District_Kasumicho,District_Kikusumi,District_Kitagashiracho,District_Kitauchicho,District_Kototori,District_Kusunokicho,District_Maehamatoori,District_Matsuikecho,District_Matsushirocho,District_Matsushitacho,District_Meiji,District_Miharashicho,District_Minamino,District_Miyoshicho,District_Motohoshizakicho,District_Motonaruocho,District_Motosakuradacho,District_Motoshibatahigashimachi,District_Motoshiocho,District_Myoencho,District_Nakae,District_Nakawaricho,District_Naruhamacho,District_Naruo,District_Naruocho,District_Nishidacho,District_Nishimatabeecho,District_Nishisakuracho,District_Ogidacho,District_Ohoricho,District_Oisotoori,District_Rokujocho,District_Sakuradai,District_Sakurahommachi,District_Sakushitacho,District_Sanjo,District_Senrakutoori,District_Shibacho,District_Shibatacho,District_Shibatahontoori,District_Shichijocho,District_Shiodacho,District_Shioyacho,District_Shiroshitacho,District_Soikecho,District_Sotoyama,District_Sunakuchicho,District_Taitoritoori,District_Takiharucho,District_Tangotoori,District_Tatewakicho,District_Tempakucho,District_Terabetoori,District_Terasakicho,District_Tobecho,District_Tobeshita,District_Torisu,District_Toriyamacho,District_Toyoda,District_Tsurumitoori,District_Tsurusatocho,District_Tsuruta,District_Tsutsumicho,District_Tsutsumiokoshicho,District_Uchidabashi,District_Wakakusacho,District_Yajiecho,District_Yayoicho,District_Yobitsugi,District_Yobitsugimotomachi,District_Yutaka,Nearest_Station_Aratamabashi,Nearest_Station_Daidocho,Nearest_Station_Dotoku,Nearest_Station_Higashinagoyako,Nearest_Station_Horita (Nagoyashiei),Nearest_Station_Kasadera,Nearest_Station_Motohoshizaki,Nearest_Station_Motokasadera,Nearest_Station_None,Nearest_Station_Odaka,Nearest_Station_Oe (Aichi),Nearest_Station_Sakura (Aichi),Nearest_Station_Sakurahonmachi,Nearest_Station_Shibata,Nearest_Station_Toyodahonmachi,Nearest_Station_Tsurusato,Nearest_Station_Yobitsugi,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
