,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hokkaido,"Municipality_Kita Ward,Sapporo City",District_Ainosato1jo,District_Ainosato2jo,District_Ainosato3jo,District_Ainosato4jo,District_Asabucho,District_Higashibarato,District_Higashibarato1jo,District_Higashibarato2jo,District_Higashibarato3jo,District_Kita13jonishi,District_Kita15jonishi,District_Kita16jonishi,District_Kita17jonishi,District_Kita18jonishi,District_Kita19jonishi,District_Kita20jonishi,District_Kita21jonishi,District_Kita22jonishi,District_Kita23jonishi,District_Kita24jonishi,District_Kita25jonishi,District_Kita26jonishi,District_Kita27jonishi,District_Kita28jonishi,District_Kita29jonishi,District_Kita30jonishi,District_Kita31jonishi,District_Kita32jonishi,District_Kita33jonishi,District_Kita34jonishi,District_Kita35jonishi,District_Kita36jonishi,District_Kita37jonishi,District_Kita38jonishi,District_Kita39jonishi,District_Kita7jonishi,District_Minamiainosato,District_Nishibarato1jo,District_Nishibarato2jo,District_Nishibarato3jo,District_Nishibarato4jo,District_Nishibarato5jo,District_Nishibarato6jo,District_Nishibarato7jo,District_Shinkawa1jo,District_Shinkawa2jo,District_Shinkawa3jo,District_Shinkawa4jo,District_Shinkawa5jo,District_Shinkawa6jo,District_Shinkawa7jo,District_Shinkawa8jo,District_Shinkawanishi1jo,District_Shinkawanishi2jo,District_Shinkawanishi3jo,District_Shinkawanishi4jo,District_Shinkawanishi5jo,District_Shinkotoni10jo,District_Shinkotoni11jo,District_Shinkotoni12jo,District_Shinkotoni1jo,District_Shinkotoni2jo,District_Shinkotoni3jo,District_Shinkotoni4jo,District_Shinkotoni5jo,District_Shinkotoni6jo,District_Shinkotoni7jo,District_Shinkotoni8jo,District_Shinkotoni9jo,District_Shinoro10jo,District_Shinoro1jo,District_Shinoro2jo,District_Shinoro3jo,District_Shinoro4jo,District_Shinoro5jo,District_Shinoro6jo,District_Shinoro7jo,District_Shinoro8jo,District_Shinoro9jo,District_Shinorocho,District_Taihei10jo,District_Taihei11jo,District_Taihei12jo,District_Taihei2jo,District_Taihei3jo,District_Taihei4jo,District_Taihei5jo,District_Taihei6jo,District_Taihei7jo,District_Taihei8jo,District_Taihei9jo,District_Takuhoku1jo,District_Takuhoku2jo,District_Takuhoku3jo,District_Takuhoku4jo,District_Takuhoku5jo,District_Takuhoku6jo,District_Takuhoku7jo,District_Takuhoku8jo,District_Tonden10jo,District_Tonden11jo,District_Tonden1jo,District_Tonden2jo,District_Tonden3jo,District_Tonden4jo,District_Tonden5jo,District_Tonden6jo,District_Tonden7jo,District_Tonden8jo,District_Tonden9jo,District_Tondencho,District_Yurigahara,Nearest_Station_Ainosatokoen,Nearest_Station_Ainosatokyoikudai,Nearest_Station_Asabu,Nearest_Station_Higashisapporo,Nearest_Station_Kikusui,Nearest_Station_Kita 12-jo,Nearest_Station_Kita 18-jo,Nearest_Station_Kita 24-jo,Nearest_Station_Kita 34-jo,Nearest_Station_None,Nearest_Station_Sakaemachi (Sapporo),Nearest_Station_Sapporo (JR),Nearest_Station_Shinkawa (Hokkaido),Nearest_Station_Shinkotoni,Nearest_Station_Shinoro,Nearest_Station_Taihei,Nearest_Station_Takuhoku,Nearest_Station_Yurigahara,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
