,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aomori Prefecture,Municipality_Aomori City,District_Akasaka,District_Aoba,District_Aoyagi,District_Asahicho,District_Chayamachi,District_Chuo,District_Dainiton-yamachi,District_Furudate,District_Furukawa,District_Gappo,District_Hamada,District_Hamadate,District_Hamanasu,District_Hanazono,District_Harabetsu,District_Hashimoto,District_Higashiono,District_Higashitsukurimichi,District_Honcho,District_Hotaruzawa,District_Ishie,District_Jiyuugaoka,District_Kanazawa,District_Katsuragi,District_Katsuta,District_Keyaki,District_Kitakanazawa,District_Kobata,District_Koyanagi,District_Kusushi,District_Matsubara,District_Matsumori,District_Midori,District_Minamitsukuda,District_Minatomachi,District_Miyoshi,District_Motoizumi,District_Myoken,District_Nagashima,District_Nakatsukuda,District_Namidatemaeda,District_Namioka Oaza Daishaka,District_Namioka Oaza Gohommatsu,District_Namioka Oaza Hongo,District_Namioka Oaza Kichinai,District_Namioka Oaza Kitanakano,District_Namioka Oaza Masudate,District_Namioka Oaza Megasawa,District_Namioka Oaza Naganuma,District_Namioka Oaza Namioka,District_Namioka Oaza Shimotogawa,District_Namioka Oaza Sugisawa,District_Namioka Oaza Takayashiki,District_Namioka Oaza Tarusawa,District_Namioka Oaza Tokusaishi,District_Namioka Oaza Yoshinoda,District_Namiokafukuda,District_Namiuchi,District_Nijigaoka,District_Nishiono,District_Nishitaki,District_Nitta,District_Oaza Aburakawa,District_Oaza Arakawa,District_Oaza Asamushi,District_Oaza Asuka,District_Oaza Furudate,District_Oaza Goshizawa,District_Oaza Hajiro,District_Oaza Hamada,District_Oaza Hamadate,District_Oaza Harabetsu,District_Oaza Hosogoe,District_Oaza Ishie,District_Oaza Kanehama,District_Oaza Kobata,District_Oaza Komagome,District_Oaza Kugurizaka,District_Oaza Kuwabara,District_Oaza Maeda,District_Oaza Miyata,District_Oaza Moya,District_Oaza Namidate,District_Oaza Nishitaki,District_Oaza Nishitazawa,District_Oaza Nogi,District_Oaza Nojiri,District_Oaza Nonai,District_Oaza Nozawa,District_Oaza Obetsunai,District_Oaza Okunai,District_Oaza Ono,District_Oaza Oyasawa,District_Oaza Sambongi,District_Oaza Sannai,District_Oaza Sawayama,District_Oaza Setoshi,District_Oaza Shimizu,District_Oaza Shimmachino,District_Oaza Shinjo,District_Oaza Suwanosawa,District_Oaza Tairashinden,District_Oaza Takada,District_Oaza Tokado,District_Oaza Toyama,District_Oaza Tsutsui,District_Oaza Uramachi,District_Oaza Ushidate,District_Oaza Uwano,District_Oaza Yadamae,District_Oaza Yasuta,District_Oaza Yatsuyaku,District_Oaza Yokouchi,District_Oaza Yotsuishi,District_Okatsukurimichi,District_Okidate,District_Okuno,District_Oroshimachi,District_Sakaemachi,District_Sakuragawa,District_Satomi,District_Sengari,District_Sentomicho,District_Shimmachi,District_Shinoda,District_Tomita,District_Ton-yamachi,District_Tsukimino,District_Tsukuda,District_Tsukurimichi,District_Tsutsui,District_Tsutsumimachi,District_Yaeda,District_Yasaku,District_Yasukata,Nearest_Station_Aburakawa,Nearest_Station_Aomori,Nearest_Station_Asamushionsen,Nearest_Station_Daishaka,Nearest_Station_Higashiaomori,Nearest_Station_Kitatokiwa,Nearest_Station_Kominato,Nearest_Station_Koyanagi (Aomori),Nearest_Station_Namioka,Nearest_Station_Nonai,Nearest_Station_None,Nearest_Station_Okunai,Nearest_Station_Owani,Nearest_Station_Shin-aomori,Nearest_Station_Tsugarumiyata,Nearest_Station_Tsugarushinjo,Nearest_Station_Tsutsui (Aomori),Nearest_Station_Yadamae,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings in which auction or arbiter participates",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
