,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Tottori Prefecture,Municipality_Yonago City,District_Abe,District_Aoki,District_Asahimachi,District_Bakuromachi,District_Doshomachi,District_Enokihara,District_Fujimicho,District_Fukuichi,District_Gihocho,District_Gioncho,District_Hanazonocho,District_Hatagasaki,District_Hibara,District_Higashicho,District_Higashifukubara,District_Higashikurayoshimachi,District_Hikonacho,District_Hinodecho,District_Hinomachi,District_Hosshojimachi,District_Imazaike,District_Indacho,District_Ishii,District_Iwakuramachi,District_Izumi,District_Kaike,District_Kaikeonsen,District_Kaikeshinden,District_Kakubancho,District_Kamifukubara,District_Kamigoto,District_Kandamachi,District_Kanehisa,District_Kannonji,District_Kannonjishimmachi,District_Kawaoka,District_Kawasaki,District_Kaya,District_Kinkaicho,District_Kohochi,District_Kojimachi,District_Kumanto,District_Kuzumo,District_Mannocho,District_Megumicho,District_Meijicho,District_Mihatacho,District_Miyoshi,District_Munakata,District_Nadamachi,District_Nagae,District_Nagasunacho,District_Nagira,District_Nakashima,District_Nihongi,District_Nishifukubara,District_Nishikicho,District_Odakamachi,District_Odanicho,District_Okunotani,District_Oshinozucho,District_Ozaki,District_Ryomitsuyanagi,District_Sambommatsu,District_Shinkai,District_Shiomachi,District_Showacho,District_Suehirocho,District_Suwa,District_Tatemachi,District_Tomimasucho,District_Uchimachi,District_Uratsu,District_Wadacho,District_Yawata,District_Yodencho,District_Yodoechoimazu,District_Yodoechonakama,District_Yodoechonishibara,District_Yodoechonishiohara,District_Yodoechosada,District_Yodoechotomishige,District_Yodoechoyodoe,District_Yomicho,District_Yonehara,District_Yoshioka,District_Yoshitani,District_Yoshizu,Nearest_Station_Bakuromachi,Nearest_Station_Fujimicho (Tottori),Nearest_Station_Goto,Nearest_Station_Higashiyamakoen (Tottori),Nearest_Station_Hokidaisen,Nearest_Station_Kawasakiguchi,Nearest_Station_None,Nearest_Station_Oshinozucho,Nearest_Station_Sakaiminato,Nearest_Station_Sanbonmatsuguchi,Nearest_Station_Wadahama,Nearest_Station_Yodoe,Nearest_Station_Yonago,Nearest_Station_Yumigahama,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
