,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Gunma Prefecture,Municipality_Maebashi City,District_Amagawabaramachi,District_Amagawamachi,District_Amagawaoshimamachi,District_Aobacho,District_Aonashimachi,District_Aoyagimachi,District_Araimachi,District_Arakomachi,District_Arakuchimachi,District_Aramakimachi,District_Asahicho,District_Asahigaokamachi,District_Asakuramachi,District_Babamachi,District_Bomarumachi,District_Bunkyocho,District_Chiyodamachi,District_Edamachi,District_Egimachi,District_Fujimimachiharanogo,District_Fujimimachihikida,District_Fujimimachiishii,District_Fujimimachikogure,District_Fujimimachikomeno,District_Fujimimachiozawa,District_Fujimimachitajima,District_Fujimimachitokizawa,District_Fujimimachiurukubo,District_Fujimimachiyokomuro,District_Furuichimachi,District_Godaimachi,District_Gokammachi,District_Gokemachi,District_Hakemachi,District_Hakodamachi,District_Hanageishimachi,District_Heiwamachi,District_Higashikanamarumachi,District_Higashikatakaimachi,District_Higashizemmachi,District_Higoshimachi,District_Hikarigaokamachi,District_Hirosecho,District_Hiyoshicho,District_Hommachi,District_Horikoshimachi,District_Horinoshitamachi,District_Iidoimachi,District_Ikehatamachi,District_Imaimachi,District_Ishikuramachi,District_Ishizekimachi,District_Iwagamimachi,District_Izumisawamachi,District_Jotomachi,District_Kameizumimachi,District_Kamesatomachi,District_Kamihosoimachi,District_Kamiizumimachi,District_Kamikoidemachi,District_Kamimasudamachi,District_Kaminagaisomachi,District_Kamiokimachi,District_Kamioshimamachi,District_Kamioyamachi,District_Kamisadorimachi,District_Kamishindemmachi,District_Kanamarumachi,District_Kashiwaguramachi,District_Kasukawamachiaraya,District_Kasukawamachifukazu,District_Kasukawamachiinasato,District_Kasukawamachikomigaito,District_Kasukawamachimurosawa,District_Kasukawamachinakanosawa,District_Kasukawamachinishitanabo,District_Kasukawamachionabuchi,District_Kasukawamachitsukida,District_Kasukawamachizen,District_Katsusawamachi,District_Kawaharamachi,District_Kawamagarimachi,District_Kawarahamamachi,District_Kitashirotamachi,District_Kiyonomachi,District_Koaigimachi,District_Kojimatamachi,District_Kojimmeimachi,District_Kokuryomachi,District_Komagatamachi,District_Kouncho,District_Koyaharamachi,District_Kozakashimachi,District_Kozukamachi,District_Kudemmachi,District_Maehakodamachi,District_Midorigaokamachi,District_Mikawacho,District_Minamicho,District_Minemachi,District_Mitsumatamachi,District_Miyajimachi,District_Miyosawamachi,District_Motogimachi,District_Motosojamachi,District_Naegashimamachi,District_Nakauchimachi,District_Nankitsumachi,District_Nichirinjimachi,District_Niiborimachi,District_Ninomiyamachi,District_Nishikatakaimachi,District_Nishiomuromachi,District_Nishizemmachi,District_Nonakamachi,District_Odomomachi,District_Ogikubomachi,District_Ogomachi,District_Omaetamachi,District_Omotecho,District_Onayamachi,District_Otemachi,District_Otonemachi,District_Owatarimachi,District_Rikimarumachi,District_Rokkumachi,District_Ryuzojimachi,District_Sannomachi,District_Sekinemachi,District_Shikishimacho,District_Shimmaebashimachi,District_Shimohosoimachi,District_Shimoishikuramachi,District_Shimokawamachi,District_Shimokoidemachi,District_Shimomasudamachi,District_Shimonagaisomachi,District_Shimookimachi,District_Shimooshimamachi,District_Shimooyamachi,District_Shimoshindemmachi,District_Showamachi,District_Sojamachi,District_Sojamachisakuragaoka,District_Sojamachisoja,District_Sojamachitakai,District_Sojamachiueno,District_Sumiyoshicho,District_Taguchimachi,District_Takahanadai,District_Takaimachi,District_Takikubomachi,District_Tokashindemmachi,District_Tokumarumachi,District_Tomidamachi,District_Ton-yamachi,District_Toribamachi,District_Tottorimachi,District_Tsurugayamachi,District_Tsurukojimachi,District_Tsutsumimachi,District_Utsuboimachi,District_Wakamiyacho,District_Yokotemachi,District_Yokozawamachi,Nearest_Station_Akasaka (Gunma),Nearest_Station_Araya (Gunma),Nearest_Station_Chuomaebashi,Nearest_Station_Egi,Nearest_Station_Gunmasoja,Nearest_Station_Higoshi,Nearest_Station_Ino (Gunma),Nearest_Station_Isesaki,Nearest_Station_Joto,Nearest_Station_Kamiizumi,Nearest_Station_Kasukawa,Nearest_Station_Katakai,Nearest_Station_Kitahara,Nearest_Station_Komagata,Nearest_Station_Maebashi,Nearest_Station_Maebashioshima,Nearest_Station_Mitsumata,Nearest_Station_None,Nearest_Station_Ogo,Nearest_Station_Onogami,Nearest_Station_Shinmaebashi,Nearest_Station_Shinzokekkan Center,Nearest_Station_Yagihara,Nearest_Station_Zen,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-city Planning Area,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings in which auction or arbiter participates",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
