,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hyogo Prefecture,Municipality_Tatsuno City,District_Hondachofukuda,District_Hondachoinokami,District_Ibochoibokami,District_Ibochomonzen,District_Ibochonakajin,District_Ibochosakae,District_Ibochotoyo,District_Ibogawachodaimon,District_Ibogawachofukurojiri,District_Ibogawachofutatsuka,District_Ibogawachohanda,District_Ibogawachohara,District_Ibogawachoichiba,District_Ibogawachokambekitayama,District_Ibogawachokatashima,District_Ibogawachokibita,District_Ibogawachoshinzaike,District_Ibogawachoshojo,District_Ibogawachoyaku,District_Ibogawachoyamatsuya,District_Issaichoashiharadai,District_Issaichohaze,District_Issaichokitayama,District_Issaichominamiyama,District_Issaichonakagaichi,District_Issaichoobatake,District_Issaichoogami,District_Issaichoshimizushin,District_Kamiokachodaijuji,District_Kamiokachohigashihashisaki,District_Kamiokachonishitorii,District_Kamiokachosawada,District_Kamiokachoyorii,District_Mitsuchoasatomi,District_Mitsuchoikariiwa,District_Mitsuchoiwami,District_Mitsuchokamaya,District_Mitsuchokariya,District_Mitsuchokurosaki,District_Mitsuchomurotsu,District_Mitsuchonakashima,District_Shinguuchodannoue,District_Shinguuchohashisaki,District_Shinguuchoinohara,District_Shinguuchokoto,District_Shinguuchokoyama,District_Shinguuchomatate,District_Shinguuchomiyauchi,District_Shinguuchonakanosho,District_Shinguuchosano,District_Shinguuchosensho,District_Shinguuchoshimosasa,District_Shinguuchoshinguu,District_Shinguuchosogai,District_Shinguuchoyoshima,District_Tatsunochodaido,District_Tatsunochodomoto,District_Tatsunochofukunokami,District_Tatsunochohigai,District_Tatsunochohiyama,District_Tatsunochohommachi,District_Tatsunochokamigawara,District_Tatsunochokatayama,District_Tatsunochokawaracho,District_Tatsunochokitatatsuno,District_Tatsunochomiyawaki,District_Tatsunochomonnosoto,District_Tatsunochonakai,District_Tatsunochonakakajo,District_Tatsunochonakamura,District_Tatsunochoote,District_Tatsunochooyakekita,District_Tatsunochoshimada,District_Tatsunochoshimogawara,District_Tatsunochoshimokajo,District_Tatsunochosuemasa,District_Tatsunochosuijincho,District_Tatsunochotatemachi,District_Tatsunochotominaga,Nearest_Station_Aboshi,Nearest_Station_Aioi (Hyogo),Nearest_Station_Harimashingu,Nearest_Station_Harimatokusa,Nearest_Station_Higashihashisaki,Nearest_Station_Hontatsuno,Nearest_Station_Nishikurisu,Nearest_Station_San-yoaboshi,Nearest_Station_Senbon,Nearest_Station_Tatsuno,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
