,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Tochigi Prefecture,Municipality_Ashikaga City,Municipality_Kanuma City,Municipality_Nasushiobara City,Municipality_Oyama City,Municipality_Sano City,Municipality_Tochigi City,Municipality_Utsunomiya City,District_Akatsuki,District_Araimachi,District_Asahi,District_Asahicho,District_Asakuracho,District_Babadoori,District_Chuo,District_Chuocho,District_Daikan,District_Eirakucho,District_Ekihigashidoori,District_Ekimaedoori,District_Enomachi,District_Fudomae,District_Fukutomicho,District_Futaba,District_Hanabusa,District_Hanagakicho,District_Hanawada,District_Higashiimaizumi,District_Higashijonan,District_Higashiminemachi,District_Higashisawaragocho,District_Higashishukugo,District_Higashiyanaze,District_Hommarumachi,District_Honcho,District_Hongocho,District_Honjo,District_Ichibancho,District_Ichijo,District_Imaizumi,District_Imaizumicho,District_Isecho,District_Ishiimachi,District_Izumigaoka,District_Johoku,District_Joto,District_Kashimacho,District_Kikusuicho,District_Kitayaroku,District_Kobodai,District_Koedo,District_Kutsukake,District_Matsugamine,District_Minamiodori,District_Mine,District_Minemachi,District_Misaocho,District_Mitsumine,District_Miyamirai,District_Miyamotocho,District_Miyukihoncho,District_Motoimaizumi,District_Mutsumicho,District_Nakagawaramachi,District_Nakaimaizumi,District_Nakamachi,District_Nishi,District_Nishiasahicho,District_Nishiharacho,District_Nishiki,District_Obata,District_Odoori,District_Ogicho,District_Oharama,District_Ohashicho,District_Otome,District_Saiwaicho,District_Sakaicho,District_Sakitama,District_Sakura,District_Sambancho,District_Shimogawara,District_Shimookamotocho,District_Shimotomatsuri,District_Shin-yamacho,District_Shiobara,District_Shiroyamacho,District_Shukugo,District_Sumiyoshicho,District_Suzumenomiya,District_Tanakacho,District_Tenjin,District_Tenjincho,District_Tomatsuri,District_Tomiokacho,District_Toori,District_Tsurutamachi,District_Wakakicho,District_Wakamatsuhara,District_Yahatacho,District_Yamashitacho,District_Yanaze,District_Yanazemachi,District_Yoto,District_Zaimokucho,Nearest_Station_Ashikaga,Nearest_Station_Ashikagashi,Nearest_Station_Esojima,Nearest_Station_Fukui,Nearest_Station_Kanuma,Nearest_Station_Kuroiso,Nearest_Station_Mamada,Nearest_Station_Minamiutsunomiya,Nearest_Station_Nasushiobara,Nearest_Station_Nishinasuno,Nearest_Station_Okamoto (Tochigi),Nearest_Station_Oyama,Nearest_Station_Sano,Nearest_Station_Shintochigi,Nearest_Station_Suzumenomiya,Nearest_Station_Tobuutsunomiya,Nearest_Station_Tochigi,Nearest_Station_Tsuruta,Nearest_Station_Utsunomiya,Nearest_Station_Yamamae,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1R,Layout_2DK,Layout_2DK+S,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3DK+S,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4LDK,Layout_Open Floor,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
