,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Saitama Prefecture,Municipality_Kawagoe City,District_Arajukumachi,District_Asahicho,District_Fujikicho,District_Fujikura,District_Fujimicho,District_Fujiwaracho,District_Higashitamachi,District_Hikawacho,District_Hiroyashimmachi,District_Imanari,District_Inaricho,District_Iseharacho,District_Ishiwaramachi,District_Izumicho,District_Kaminodamachi,District_Kashinodai,District_Kasumigasekihigashi,District_Kasumigasekikita,District_Kasumino,District_Kawatsuru,District_Kishimachi,District_Kitamachi,District_Koeicho,District_Kosembamachi,District_Kotobukicho,District_Kubomachi,District_Kumanocho,District_Kuruwamachi,District_Matoba,District_Matobakita,District_Matobashimmachi,District_Matsuecho,District_Minamidai,District_Minamiotsuka,District_Minamitoorimachi,District_Miyamotocho,District_Miyashitamachi,District_Motomachi,District_Musashino,District_Musashinominami,District_Nakacho,District_Nakadai,District_Nakadaiminami,District_Nakadaimotomachi,District_Nakaharacho,District_Namikinishimachi,District_Namikishimmachi,District_Nishikosembamachi,District_Nittocho,District_Nodamachi,District_Oaza Ainashinden,District_Oaza Amanumashinden,District_Oaza Fujikura,District_Oaza Fujima,District_Oaza Fukawa,District_Oaza Fukuda,District_Oaza Furuichiba,District_Oaza Furuyahongo,District_Oaza Furuyakami,District_Oaza Higashihonjuku,District_Oaza Hiratsuka,District_Oaza Ikenobe,District_Oaza Imafuku,District_Oaza Imaizumi,District_Oaza Isanuma,District_Oaza Ishida,District_Oaza Ishidahongo,District_Oaza Kainuma,District_Oaza Kamimatsubara,District_Oaza Kamioibukuro,District_Oaza Kamishingashi,District_Oaza Kamiterayama,District_Oaza Kamoda,District_Oaza Kasahata,District_Oaza Kinome,District_Oaza Komuro,District_Oaza Konakai,District_Oaza Kozutsumi,District_Oaza Kugedo,District_Oaza Kujirai,District_Oaza Kujiraishinden,District_Oaza Masukata,District_Oaza Matoba,District_Oaza Matsugo,District_Oaza Minamiotsuka,District_Oaza Minamitajima,District_Oaza Nakafuku,District_Oaza Nakaoibukuro,District_Oaza Namiki,District_Oaza Noda,District_Oaza Ofukuro,District_Oaza Ofukuroshinden,District_Oaza Ogaya,District_Oaza Ogigashi,District_Oaza Onakai,District_Oaza Osemba,District_Oaza Shibui,District_Oaza Shimoakasaka,District_Oaza Shimohiroya,District_Oaza Shimomatsubara,District_Oaza Shimooibukuro,District_Oaza Shimoosaka,District_Oaza Shimoshingashi,District_Oaza Shishikai,District_Oaza Sugama,District_Oaza Suna,District_Oaza Sunakubo,District_Oaza Sunashinden,District_Oaza Terai,District_Oaza Terao,District_Oaza Terayama,District_Oaza Toyodahon,District_Oaza Ushiko,District_Oaza Uwado,District_Oaza Yamada,District_Oaza Yamashiro,District_Oaza Yanaka,District_Oaza Yoshida,District_Otemachi,District_Otsuka,District_Otsukashimmachi,District_Renjakucho,District_Rokkemmachi,District_Sankocho,District_Sankubocho,District_Sembamachi,District_Shimizucho,District_Shimmeicho,District_Shintomicho,District_Shiroshitamachi,District_Shitamachi,District_Suehirocho,District_Sugawaracho,District_Sunashinden,District_Suwacho,District_Tamachi,District_Toorimachi,District_Toyodacho,District_Toyodahon,District_Tsukiyoshimachi,District_Uwadoshimmachi,District_Wakitahoncho,District_Wakitamachi,District_Wakitashimmachi,District_Yoshidashimmachi,District_Yotsuyadai,Nearest_Station_Fujimino,Nearest_Station_Honkawagoe,Nearest_Station_Ipponmatsu (Saitama),Nearest_Station_Kamifukuoka,Nearest_Station_Kasahata,Nearest_Station_Kasumigaseki (Saitama),Nearest_Station_Kawagoe,Nearest_Station_Kawagoeshi,Nearest_Station_Kitasakado,Nearest_Station_Matoba,Nearest_Station_Minamifuruya,Nearest_Station_Minamiotsuka,Nearest_Station_Musashitakahagi,Nearest_Station_Nishikawagoe,Nearest_Station_Shingashi,Nearest_Station_Shinsayama,Nearest_Station_Tsurugashima,Nearest_Station_Wakaba,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
