,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Akita Prefecture,Municipality_Yokote City,District_Akagawa,District_Akasaka,District_Asahigaoka,District_Asahikawa,District_Asakuracho,District_Chuomachi,District_Daidokoromachi,District_Ekiminami,District_Fukeotsutsumi,District_Futabacho,District_Hagurocho,District_Heiwacho,District_Hirajomachi,District_Hirakamachiasamai,District_Hirakamachidaigo,District_Hirakamachikamiyoshida,District_Hirakamachinakayoshida,District_Hirakamachishimoyoshida,District_Hongocho,District_Inooka,District_Janosakimachi,District_Jori,District_Jumonjimachi,District_Jumonjimachihoryu,District_Jumonjimachijugonoshinden,District_Jumonjimachikaminabekura,District_Jumonjimachikanae,District_Jumonjimachikijita,District_Jumonjimachimutsuai,District_Jumonjimachinashinoki,District_Jumonjimachiniida,District_Jumonjimachinishihara1bancho,District_Jumonjimachinishihara2bancho,District_Jumonjimachisagae,District_Jumonjimachiudekoshi,District_Jumonjimachiyachishinden,District_Kajimachi,District_Kamiuchimachi,District_Kamizakai,District_Kanezawa,District_Kanezawamotomachi,District_Kanezawanakano,District_Kiyokawacho,District_Kotobukicho,District_Kurokawa,District_Maego,District_Maego1bancho,District_Masudamachimasuda,District_Masudamachioginofukuro,District_Minamimachi,District_Motomachi,District_Mutsunari,District_Myoeicho,District_Negishicho,District_Oimawashi,District_Omachi,District_Omidomachi,District_Omonogawamachiimashuku,District_Omonogawamachinumadate,District_Omonogawamachitosato,District_Omonogawamachitsukuriyama,District_Omorimachi,District_Omorimachihakamagata,District_Omorimachiuwamizo,District_Omorimachiyasawagi,District_Osawa,District_Oyashimmachi,District_Oyaterauchi,District_Saiwaicho,District_Sambon-yanagi,District_Sammaibashi,District_Shimmeicho,District_Shirominamimachi,District_Shizukamachi,District_Sotonome,District_Sugime,District_Sugisawa,District_Taiyuu,District_Tanakamachi,District_Umenokimachi,District_Yanagida,District_Yasuda,District_Yasumoto,District_Yawata,District_Yokkamachi,District_Yokotemachi,District_Yokoyamacho,Nearest_Station_Daigo (Akita),Nearest_Station_Gosannen,Nearest_Station_Jumonji,Nearest_Station_Yanagida,Nearest_Station_Yokote,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Outside City Planning Area,City Planning_Quasi-industrial Zone,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
