,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Mie Prefecture,Municipality_Kuwana City,District_Aikawacho,District_Akoodai,District_Aobacho,District_Fujigaoka,District_Fukujimashimmachi,District_Hachimancho,District_Hasumicho,District_Hidamarinoka,District_Higashiseiwadai,District_Higashitaichimaru,District_Higashiyadamachi,District_Hodemmachi,District_Hommachi,District_Hoshimigaoka,District_Igamachi,District_Imakatamachi,District_Ishikimachi,District_Kaguracho,District_Kasumicho,District_Kawaguchicho,District_Kitateramachi,District_Kitauomachi,District_Kiyotakenoka,District_Kotobukicho,District_Matsunamicho,District_Matsunoki,District_Minamiteramachi,District_Minamiuomachi,District_Misakidoori,District_Miyadoori,District_Motoakasuka,District_Nagashimachoakaji,District_Nagashimachodeguchi,District_Nagashimachofukuyoshi,District_Nagashimachohigashitonome,District_Nagashimachohirakata,District_Nagashimachokamisakate,District_Nagashimachokojima,District_Nagashimachomatagi,District_Nagashimachomatsugashima,District_Nagashimachomatsukage,District_Nagashimachomatsunoki,District_Nagashimachonakagawa,District_Nagashimachonishidomo,District_Nagashimachookura,District_Nagashimachooshitsuke,District_Nagashimachotonome,District_Nagashimachoyokomakura,District_Nagashimachoyoshigasu,District_Nakayamacho,District_Nishinabeyamachi,District_Nishiseiwadai,District_Nishiyadamachi,District_Noda,District_Oaza Akasuka,District_Oaza Akoo,District_Oaza Daifuku,District_Oaza Eba,District_Oaza Fukuchi,District_Oaza Fukujima,District_Oaza Gotanda,District_Oaza Hagasaki,District_Oaza Harima,District_Oaza Higashikanai,District_Oaza Higashikata,District_Oaza Higashino,District_Oaza Higashiyuriage,District_Oaza Honganji,District_Oaza Hoshikawa,District_Oaza Izumi,District_Oaza Jizo,District_Oaza Kakizukashinden,District_Oaza Kitabessho,District_Oaza Kogaisu,District_Oaza Koizumi,District_Oaza Kuwabe,District_Oaza Kuwana,District_Oaza Masuda,District_Oaza Moritada,District_Oaza Nishibessho,District_Oaza Nishikanai,District_Oaza Nishikata,District_Oaza Nishiyuriage,District_Oaza Nombe,District_Oaza Nukata,District_Oaza Ogaisu,District_Oaza Onakashinden,District_Oaza Onoyama,District_Oaza Rengeji,District_Oaza Sakai,District_Oaza Shichi,District_Oaza Shimada,District_Oaza Shimofukayabe,District_Oaza Tayuu,District_Oaza Tomomura,District_Oaza Ueno,District_Oaza Yada,District_Oaza Yasunaga,District_Oyamada,District_San-eicho,District_Sannomaru,District_Satomachi,District_Sembacho,District_Shimizucho,District_Shimmachi,District_Shin-yashiki,District_Shinkuramochi,District_Shinnishigata,District_Shiomicho,District_Shiroyamadai,District_Sotobori,District_Tachibanacho,District_Tadochokatori,District_Tadochomizono,District_Tadochonakazu,District_Tadochoodorii,District_Tadochooyama,District_Tadochoshimonoshiro,District_Tadochotado,District_Tadochotozu,District_Tadochoyui,District_Takatsukacho,District_Temmacho,District_Tokiwacho,District_Tonomachi,District_Tsutsumihara,District_Tsutsuo,District_Uchibori,District_Umezonodoori,District_Yadakawara,District_Yanagihara,District_Yoshinomaru,District_Yotsuyacho,District_Yuurakucho,Nearest_Station_Ano (Mie),Nearest_Station_Ariyoshi,Nearest_Station_Harima,Nearest_Station_Hoshikawa (Mie),Nearest_Station_Iseasahi,Nearest_Station_Kintetsunagashima,Nearest_Station_Kuwana,Nearest_Station_Masuo,Nearest_Station_Nagashima,Nearest_Station_Nanawa,Nearest_Station_Nishibessho,Nearest_Station_Rengeji,Nearest_Station_Shimofukaya,Nearest_Station_Shimonoshiro,Nearest_Station_Tado,Nearest_Station_Umamichi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings of real estate that includes wound etc.",Transactional factors_Dealings including private road,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
