,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Gunma Prefecture,Municipality_Isesaki City,Municipality_Kiryu City,Municipality_Maebashi City,Municipality_Ota City,Municipality_Takasaki City,District_Akasakamachi,District_Amagawabaramachi,District_Amagawaoshimamachi,District_Araicho,District_Aramachi,District_Asahicho,District_Azumacho,District_Bunkyocho,District_Chiyodamachi,District_Chuocho,District_Egimachi,District_Fujiagucho,District_Furuichimachi,District_Futabacho,District_Hamacho,District_Heiwacho,District_Heiwamachi,District_Higashibesshocho,District_Himonocho,District_Hiyoshicho,District_Hommachi,District_Honcho,District_Iidacho,District_Iizukamachi,District_Inaricho,District_Inomachi,District_Ishiharacho,District_Ishiharamachi,District_Iwagamimachi,District_Iwaoshimachi,District_Jotomachi,District_Kaizawamachi,District_Kamikoidemachi,District_Kaminakaimachi,District_Kamisanomachi,District_Kataokamachi,District_Kitafutabacho,District_Koaigimachi,District_Kokuryomachi,District_Koyagimachi,District_Kuraganomachi,District_Kuzomachi,District_Midoricho,District_Mikawacho,District_Minamicho,District_Mitsumatamachi,District_Miyamaecho,District_Miyamotocho,District_Motokon-yamachi,District_Motosojamachi,District_Nakaimachi,District_Namiemachi,District_Niijimacho,District_Nikkocho,District_Nishikatakaimachi,District_Nonakamachi,District_Notsukemachi,District_Odomomachi,District_Ohashimachi,District_Omotecho,District_Otemachi,District_Owatarimachi,District_Renjakucho,District_Rokkumachi,District_Sakaecho,District_Sakaidodohigashi,District_Sankocho,District_Sayacho,District_Shigokamachi,District_Shimmachi,District_Shimmaebashimachi,District_Shimoishikuramachi,District_Shimokoidemachi,District_Shimouekicho,District_Shindemmachi,District_Shiroganecho,District_Showamachi,District_Suehirocho,District_Sumiyoshicho,District_Tabeicho,District_Takahayashiminamicho,District_Takasagocho,District_Takazekimachi,District_Tamachi,District_Tokiwacho,District_Ton-yamachi,District_Utagawacho,District_Wakabacho,District_Wakamiyacho,District_Yajimamachi,District_Yashimacho,Nearest_Station_Chuomaebashi,Nearest_Station_Gunmasoja,Nearest_Station_Hosoya (Gunma),Nearest_Station_Ino (Gunma),Nearest_Station_Isesaki,Nearest_Station_Joto,Nearest_Station_Katakai,Nearest_Station_Kiryu,Nearest_Station_Kitatakasaki,Nearest_Station_Kunisada,Nearest_Station_Kuragano,Nearest_Station_Maebashi,Nearest_Station_Maebashioshima,Nearest_Station_Mitsumata,Nearest_Station_Niragawa,Nearest_Station_Nishikoizumi,Nearest_Station_Ota (Gunma),Nearest_Station_Ryumai,Nearest_Station_Sakaimachi,Nearest_Station_Shin-isesaki,Nearest_Station_Shinmachi (Gunma),Nearest_Station_Shinmaebashi,Nearest_Station_Takasaki (JR),Nearest_Station_Takasaki (Joshin),Nearest_Station_Takasakiton-yamachi,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1R,Layout_2DK,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3K,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4K,Layout_4LDK,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
