,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Tokyo,Municipality_Nerima Ward,District_Asahicho,District_Asahigaoka,District_Doshida,District_Fujimidai,District_Hayamiya,District_Hazawa,District_Heiwadai,District_Higashioizumi,District_Hikawadai,District_Kamishakujii,District_Kamishakujiiminamicho,District_Kasugacho,District_Kitamachi,District_Kotakecho,District_Koyama,District_Miharadai,District_Minamioizumi,District_Minamitanaka,District_Nakamura,District_Nakamurakita,District_Nakamuraminami,District_Nerima,District_Nishiki,District_Nishioizumi,District_Nukui,District_Oizumigakuencho,District_Oizumimachi,District_Sakaecho,District_Sakuradai,District_Sekimachihigashi,District_Sekimachikita,District_Sekimachiminami,District_Shakujiidai,District_Shakujiimachi,District_Shimoshakujii,District_Tagara,District_Takamatsu,District_Takanodai,District_Tatenocho,District_Toyotamakami,District_Toyotamakita,District_Toyotamaminami,District_Toyotamanaka,District_Yahara,Nearest_Station_Chikatetsuakatsuka,Nearest_Station_Chikatetsunarimasu,Nearest_Station_Ekoda,Nearest_Station_Fujimidai,Nearest_Station_Heiwadai (Tokyo),Nearest_Station_Higashifushimi,Nearest_Station_Higashinagasaki,Nearest_Station_Hikarigaoka,Nearest_Station_Hikawadai,Nearest_Station_Hoya,Nearest_Station_Iogi,Nearest_Station_Kamiigusa,Nearest_Station_Kamiitabashi,Nearest_Station_Kamishakujii,Nearest_Station_Kichijoji,Nearest_Station_Kotakemukaihara,Nearest_Station_Musashiseki,Nearest_Station_Nakamurabashi,Nearest_Station_Narimasu,Nearest_Station_Nerima,Nearest_Station_Nerimakasugacho,Nearest_Station_Nerimatakanodai,Nearest_Station_Niiza,Nearest_Station_Nogata,Nearest_Station_Numabukuro,Nearest_Station_Oizumigakuen,Nearest_Station_Saginomiya,Nearest_Station_Sakuradai (Tokyo),Nearest_Station_Shakujiikoen,Nearest_Station_Shimoakatsuka,Nearest_Station_Shimoigusa,Nearest_Station_Shinegota,Nearest_Station_Shinsakuradai,Nearest_Station_Tobunerima,Nearest_Station_Toritsukasei,Nearest_Station_Toshimaen,Nearest_Station_Wakoshi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_Dealings of real estate that includes wound etc.,"Transactional factors_Dealings of real estate that includes wound etc.,Dealings including private road",Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
