,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Osaka Prefecture,Municipality_Higashiosaka City,District_Ajiro,District_Ajirokita,District_Ajiroshimmachi,District_Arakawa,District_Aramoto,District_Aramotokita,District_Aramotoshimmachi,District_Chodo,District_Choeiji,District_Eiwa,District_Genjigaoka,District_Gojocho,District_Hakodonocho,District_Hanazonohigashimachi,District_Hanazonohommachi,District_Hanazononishimachi,District_Higashiishikiricho,District_Higashikonoikecho,District_Higashitoyouracho,District_Higashiyamacho,District_Hishiyanishi,District_Honjonishi,District_Inaba,District_Inadamishimacho,District_Inadauemachi,District_Iwatacho,District_Izumoicho,District_Izumoihommachi,District_Kamiishikiricho,District_Kanaoka,District_Kandacho,District_Kano,District_Kawamata,District_Konoikecho,District_Konoikemotomachi,District_Konoiketokuancho,District_Kosaka,District_Kosakahommachi,District_Kusakacho,District_Mikuriyahigashi,District_Mikuriyaminami,District_Mikuriyanaka,District_Mikuriyasakaemachi,District_Mizuhai,District_Morigawachihigashi,District_Morigawachinishi,District_Nagata,District_Nagatahigashi,District_Nagatanaka,District_Nagatanishi,District_Nakaishikiricho,District_Nakakonoikecho,District_Nakano,District_Nakashinkai,District_Nansocho,District_Nishiishikiricho,District_Nishiiwata,District_Nishikamikosaka,District_Nunoichicho,District_Rokumanjicho,District_Shigita,District_Shijocho,District_Shimanouchi,District_Shimmachi,District_Shimokosaka,District_Shimorokumanjicho,District_Shin-ikeshimacho,District_Tachibanacho,District_Takaida,District_Takaidahondoori,District_Takaidamotomachi,District_Takaidanaka,District_Takaidanishi,District_Tamakushichohigashi,District_Tokuanhommachi,District_Tomoi,District_Toriicho,District_Toyouracho,District_Uryudo,District_Wakaehigashimachi,District_Wakaehommachi,District_Yayoicho,District_Yokomakuranishi,District_Yokonumacho,District_Yoshita,District_Yoshitahommachi,District_Zenkonjicho,Nearest_Station_Aramoto,Nearest_Station_Fukaebashi,Nearest_Station_Fuse,Nearest_Station_Hanaten,Nearest_Station_Higashihanazono,Nearest_Station_Hiraoka,Nearest_Station_Hyotan-yama (Osaka),Nearest_Station_Ishikiri,Nearest_Station_JR Kawachieiwa,Nearest_Station_JR Nagase,Nearest_Station_JR Shuntokumichi,Nearest_Station_Kawachieiwa,Nearest_Station_Kawachihanazono,Nearest_Station_Kawachikosaka,Nearest_Station_Konoikeshinden,Nearest_Station_Mito,Nearest_Station_Nagase,Nearest_Station_Nagata (Osaka),Nearest_Station_Nukata (Osaka),Nearest_Station_Shin-ishikiri,Nearest_Station_Shinfukae,Nearest_Station_Shuntokumichi,Nearest_Station_Suminodo,Nearest_Station_Takaida (Osaka Metro),Nearest_Station_Takaidachuo,Nearest_Station_Tokuan,Nearest_Station_Wakaeiwata,Nearest_Station_Yaenosato,Nearest_Station_Yoshita (Osaka),Layout_1DK,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1R,Layout_2DK,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3DK+S,Layout_3LDK,Layout_4DK,Layout_4LDK,Layout_6LDK,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
